lsoa,analysis_group,alightings,boardings,total_activity,direction_ratio,exact_direction_zero,near_zero_ratio_lt_0_01,eligible_two_direction_clustering,exclusion_reason,is_one_direction_exception,meets_core_min_total_50,eligible_core_clustering,analysis_status
E01002301,weekend,122.54957,63.77237,186.32194,0.5203802020684365,False,False,True,,False,True,True,eligible_core_clustering
E01002302,weekend,182.77757,68.54532999999999,251.3229,0.37502046886825335,False,False,True,,False,True,True,eligible_core_clustering
E01002303,weekend,282.81467,122.62664,405.44131,0.43359363218322444,False,False,True,,False,True,True,eligible_core_clustering
E01002304,weekend,136.80039,97.47773,234.27812,0.7125544744426533,False,False,True,,False,True,True,eligible_core_clustering
E01002305,weekend,47.5987,19.39357,66.99227,0.4074390687140615,False,False,True,,False,True,True,eligible_core_clustering
E01002306,weekend,230.66186,83.33867000000001,314.00053,0.3613023410112101,False,False,True,,False,True,True,eligible_core_clustering
E01002307,weekend,118.58807999999999,40.18734,158.77542,0.33888178305947786,False,False,True,,False,True,True,eligible_core_clustering
E01002308,weekend,78.84361,31.76332,110.60693,0.4028648612106929,False,False,True,,False,True,True,eligible_core_clustering
E01002309,weekend,0.59799,7.48559,8.08358,0.07988548664834702,False,False,True,,False,False,False,below_min_total_50
E01002310,weekend,598.44046,380.4754,978.9158600000001,0.635778202563376,False,False,True,,False,True,True,eligible_core_clustering
E01002311,weekend,9.13405,6.87315,16.0072,0.7524756269124867,False,False,True,,False,False,False,below_min_total_50
E01002312,weekend,31.46201,22.09012,53.55213,0.7021204303221568,False,False,True,,False,True,True,eligible_core_clustering
E01002313,weekend,120.82788,76.85739,197.68527,0.6360898660143669,False,False,True,,False,True,True,eligible_core_clustering
E01002314,weekend,307.4218,176.70569999999998,484.1275,0.5747988594172566,False,False,True,,False,True,True,eligible_core_clustering
E01002315,weekend,199.20045,108.67699999999999,307.87744999999995,0.5455660366229093,False,False,True,,False,True,True,eligible_core_clustering
E01002316,weekend,285.03144,186.56668,471.59812,0.6545477228757642,False,False,True,,False,True,True,eligible_core_clustering
E01002317,weekend,16.87437,29.40712,46.28149,0.5738191975276735,False,False,True,,False,False,False,below_min_total_50
E01002319,weekend,522.172,392.24798,914.41998,0.7511853948507388,False,False,True,,False,True,True,eligible_core_clustering
E01002321,weekend,256.98856,222.97545,479.96401000000003,0.8676473769882986,False,False,True,,False,True,True,eligible_core_clustering
E01002322,weekend,109.7923,68.73937000000001,178.53167000000002,0.626085526944968,False,False,True,,False,True,True,eligible_core_clustering
E01002323,weekend,23.82118,18.10704,41.928219999999996,0.7601235539129465,False,False,True,,False,False,False,below_min_total_50
E01002325,weekend,272.60703,209.97741,482.58444,0.7702567685066668,False,False,True,,False,True,True,eligible_core_clustering
E01002326,weekend,592.82021,522.13067,1114.9508799999999,0.8807572029300419,False,False,True,,False,True,True,eligible_core_clustering
E01002328,weekend,243.50017,123.17005999999999,366.67023,0.505831515435903,False,False,True,,False,True,True,eligible_core_clustering
E01002329,weekend,411.33311000000003,258.60151,669.93462,0.6286912084466043,False,False,True,,False,True,True,eligible_core_clustering
E01002331,weekend,53.310539999999996,21.05633,74.36686999999999,0.3949749899363241,False,False,True,,False,True,True,eligible_core_clustering
E01002334,weekend,28.434839999999998,6.47102,34.90586,0.22757363853638707,False,False,True,,False,False,False,below_min_total_50
E01002335,weekend,151.57815,90.09711,241.67525999999998,0.5943937830089627,False,False,True,,False,True,True,eligible_core_clustering
E01002336,weekend,178.75217,91.62715,270.37932,0.5125932177494684,False,False,True,,False,True,True,eligible_core_clustering
E01002337,weekend,131.86794,107.94241,239.81035,0.8185644668446326,False,False,True,,False,True,True,eligible_core_clustering
E01002338,weekend,158.51376,87.25434,245.7681,0.5504527808816093,False,False,True,,False,True,True,eligible_core_clustering
E01002339,weekend,11.5124,8.55787,20.07027,0.7433610715402522,False,False,True,,False,False,False,below_min_total_50
E01002341,weekend,44.49255,75.85348,120.34603000000001,0.5865591137018368,False,False,True,,False,True,True,eligible_core_clustering
E01002342,weekend,94.89838999999999,48.33544,143.23382999999998,0.5093388834099293,False,False,True,,False,True,True,eligible_core_clustering
E01002344,weekend,211.81924,124.64909999999999,336.46834,0.5884692061023351,False,False,True,,False,True,True,eligible_core_clustering
E01002345,weekend,1050.0627200000001,1085.34198,2135.4047,0.9674947982754709,False,False,True,,False,True,True,eligible_core_clustering
E01002346,weekend,62.304429999999996,28.780559999999998,91.08498999999999,0.4619344081953723,False,False,True,,False,True,True,eligible_core_clustering
E01002347,weekend,11.802059999999999,7.88818,19.69024,0.668373148416463,False,False,True,,False,False,False,below_min_total_50
E01002348,weekend,71.52851,48.97634,120.50485,0.6847107537959339,False,False,True,,False,True,True,eligible_core_clustering
E01002349,weekend,91.09235,31.83295,122.9253,0.3494579951005765,False,False,True,,False,True,True,eligible_core_clustering
E01002350,weekend,326.74312,328.32516,655.06828,0.9951814841116654,False,False,True,,False,True,True,eligible_core_clustering
E01002352,weekend,150.41224,84.42139,234.83363,0.5612667559501807,False,False,True,,False,True,True,eligible_core_clustering
E01002353,weekend,1255.81927,1142.36542,2398.18469,0.9096575019110832,False,False,True,,False,True,True,eligible_core_clustering
E01002356,weekend,6000.282929999999,8481.86429,14482.147219999999,0.707425009979734,False,False,True,,False,True,True,eligible_core_clustering
E01002358,weekend,131.45132,82.38973,213.84105,0.6267698947412623,False,False,True,,False,True,True,eligible_core_clustering
E01002360,weekend,109.8049,63.57375,173.37865,0.5789700641774638,False,False,True,,False,True,True,eligible_core_clustering
E01002361,weekend,1370.64003,1456.29439,2826.93442,0.9411833482377145,False,False,True,,False,True,True,eligible_core_clustering
E01002362,weekend,115.77269,85.87810999999999,201.6508,0.7417821076801445,False,False,True,,False,True,True,eligible_core_clustering
E01002363,weekend,53.336769999999994,40.45067,93.78744,0.7584011930231247,False,False,True,,False,True,True,eligible_core_clustering
E01002364,weekend,19.81982,18.26718,38.087,0.9216622552576158,False,False,True,,False,False,False,below_min_total_50
E01002365,weekend,103.05561,131.43592,234.49153,0.7840749317233827,False,False,True,,False,True,True,eligible_core_clustering
E01002366,weekend,119.86247,74.92883,194.7913,0.6251233601309901,False,False,True,,False,True,True,eligible_core_clustering
E01002367,weekend,68.20049,54.38513,122.58562,0.7974301944164917,False,False,True,,False,True,True,eligible_core_clustering
E01002368,weekend,978.62937,667.05601,1645.68538,0.6816227168820818,False,False,True,,False,True,True,eligible_core_clustering
E01002369,weekend,31.22054,2.5888399999999994,33.80938,0.08292105133351312,False,False,True,,False,False,False,below_min_total_50
E01002370,weekend,498.915,382.79679,881.7117900000001,0.7672585310122966,False,False,True,,False,True,True,eligible_core_clustering
E01002371,weekend,203.03477,145.42192,348.45669,0.716241459529321,False,False,True,,False,True,True,eligible_core_clustering
E01002372,weekend,167.54317,96.34084,263.88401,0.5750209930968836,False,False,True,,False,True,True,eligible_core_clustering
E01002373,weekend,186.29221,86.54993,272.84214000000003,0.4645923197754753,False,False,True,,False,True,True,eligible_core_clustering
E01002374,weekend,167.21683000000002,98.95693,266.17376,0.591788099319907,False,False,True,,False,True,True,eligible_core_clustering
E01002375,weekend,161.88147,123.38605,285.26752,0.7621999602548704,False,False,True,,False,True,True,eligible_core_clustering
E01002377,weekend,128.91556,107.08864,236.0042,0.8306882427536288,False,False,True,,False,True,True,eligible_core_clustering
E01002379,weekend,486.73359,514.44279,1001.1763799999999,0.9461374509690379,False,False,True,,False,True,True,eligible_core_clustering
E01002380,weekend,47.69956,57.11437,104.81393,0.8351586474647273,False,False,True,,False,True,True,eligible_core_clustering
E01002381,weekend,2.9292,4.52989,7.45909,0.6466382185880893,False,False,True,,False,False,False,below_min_total_50
E01002382,weekend,52.493539999999996,25.037589999999998,77.53112999999999,0.4769651656184742,False,False,True,,False,True,True,eligible_core_clustering
E01002383,weekend,25.728109999999997,17.08025,42.80835999999999,0.6638750378477083,False,False,True,,False,False,False,below_min_total_50
E01002384,weekend,76.91337,47.35904,124.27241000000001,0.6157452208894241,False,False,True,,False,True,True,eligible_core_clustering
E01002385,weekend,25.773919999999997,26.23131,52.00523,0.9825632040489017,False,False,True,,False,True,True,eligible_core_clustering
E01002386,weekend,780.07605,1029.66154,1809.7375900000002,0.757604338606257,False,False,True,,False,True,True,eligible_core_clustering
E01002388,weekend,25.09525,16.27803,41.37328,0.648649844094002,False,False,True,,False,False,False,below_min_total_50
E01002390,weekend,18.62603,13.08332,31.70935,0.7024212889166398,False,False,True,,False,False,False,below_min_total_50
E01002391,weekend,6.95378,6.88072,13.8345,0.9894934841194286,False,False,True,,False,False,False,below_min_total_50
E01002392,weekend,58.83652,22.36956,81.20608,0.380198556950683,False,False,True,,False,True,True,eligible_core_clustering
E01002393,weekend,876.68821,638.56023,1515.24844,0.728377800358465,False,False,True,,False,True,True,eligible_core_clustering
E01002396,weekend,3715.44073,3346.95588,7062.39661,0.9008233809182579,False,False,True,,False,True,True,eligible_core_clustering
E01002400,weekend,330.03726,287.42601,617.46327,0.8708895777404043,False,False,True,,False,True,True,eligible_core_clustering
E01002401,weekend,1268.80925,586.19911,1855.00836,0.46200727966004346,False,False,True,,False,True,True,eligible_core_clustering
E01002402,weekend,147.48605,78.81887,226.30492,0.5344157633891476,False,False,True,,False,True,True,eligible_core_clustering
E01002403,weekend,240.19214,103.97842,344.17056,0.4328968466661732,False,False,True,,False,True,True,eligible_core_clustering
E01002404,weekend,278.16724,102.59747,380.76471,0.3688337634582707,False,False,True,,False,True,True,eligible_core_clustering
E01002405,weekend,283.49592,268.11832,551.61424,0.9457572440548703,False,False,True,,False,True,True,eligible_core_clustering
E01002408,weekend,156.69327,92.04617999999999,248.73945,0.5874290580571838,False,False,True,,False,True,True,eligible_core_clustering
E01002409,weekend,210.77886,73.11106,283.88992,0.34686144521324386,False,False,True,,False,True,True,eligible_core_clustering
E01002410,weekend,1000.50737,678.36052,1678.86789,0.6780165147609056,False,False,True,,False,True,True,eligible_core_clustering
E01002411,weekend,149.13316,65.32343,214.45659,0.4380208264882203,False,False,True,,False,True,True,eligible_core_clustering
E01002412,weekend,1017.03587,890.28783,1907.3237,0.8753750543724677,False,False,True,,False,True,True,eligible_core_clustering
E01002413,weekend,99.27569,60.571979999999996,159.84767,0.6101390985043771,False,False,True,,False,True,True,eligible_core_clustering
E01002414,weekend,573.03403,356.88197,929.916,0.6227936759706924,False,False,True,,False,True,True,eligible_core_clustering
E01002417,weekend,300.13341,459.07775000000004,759.2111600000001,0.653774681957468,False,False,True,,False,True,True,eligible_core_clustering
E01002419,weekend,21.454349999999998,11.73678,33.19113,0.5470582888784792,False,False,True,,False,False,False,below_min_total_50
E01002420,weekend,13.30663,10.80698,24.11361,0.8121500334795511,False,False,True,,False,False,False,below_min_total_50
E01002421,weekend,65.11854,71.72731,136.84584999999998,0.9078625700587404,False,False,True,,False,True,True,eligible_core_clustering
E01002422,weekend,64.9246,80.49404,145.41863999999998,0.8065764869051174,False,False,True,,False,True,True,eligible_core_clustering
E01002423,weekend,59.38758,205.73129,265.11887,0.2886657639681353,False,False,True,,False,True,True,eligible_core_clustering
E01002424,weekend,714.06033,406.66139999999996,1120.72173,0.5695056606771587,False,False,True,,False,True,True,eligible_core_clustering
E01002425,weekend,125.09929,35.25515,160.35444,0.28181734684505405,False,False,True,,False,True,True,eligible_core_clustering
E01002426,weekend,397.32192,331.97188,729.2937999999999,0.8355236982646214,False,False,True,,False,True,True,eligible_core_clustering
E01002428,weekend,47.144549999999995,24.47939,71.62393999999999,0.5192411424014016,False,False,True,,False,True,True,eligible_core_clustering
E01002429,weekend,155.39074,67.95913,223.34987,0.4373434993616737,False,False,True,,False,True,True,eligible_core_clustering
E01002431,weekend,11.05686,21.75141,32.80827,0.5083284256055125,False,False,True,,False,False,False,below_min_total_50
E01002432,weekend,38.03921,79.23339,117.2726,0.4800906537004159,False,False,True,,False,True,True,eligible_core_clustering
E01002433,weekend,68.92144,65.09512,134.01656,0.9444828778969213,False,False,True,,False,True,True,eligible_core_clustering
E01002434,weekend,12.132069999999999,14.9475,27.079569999999997,0.8116454256564642,False,False,True,,False,False,False,below_min_total_50
E01002435,weekend,4.81051,5.52565,10.33616,0.8705781220308924,False,False,True,,False,False,False,below_min_total_50
E01002436,weekend,83.66005,78.24329,161.90334000000001,0.9352527281539995,False,False,True,,False,True,True,eligible_core_clustering
E01002437,weekend,77.57611,93.64968,171.22579000000002,0.8283649234039027,False,False,True,,False,True,True,eligible_core_clustering
E01002438,weekend,4.10281,10.49903,14.60184,0.39077991014408,False,False,True,,False,False,False,below_min_total_50
E01002439,weekend,227.81651,186.81848,414.63499,0.8200392500087021,False,False,True,,False,True,True,eligible_core_clustering
E01002440,weekend,37.88074,14.85057,52.73131,0.3920348440922748,False,False,True,,False,True,True,eligible_core_clustering
E01002441,weekend,127.01286999999999,47.15527,174.16814,0.3712637152439749,False,False,True,,False,True,True,eligible_core_clustering
E01002442,weekend,20.02992,41.23497,61.264889999999994,0.4857508081126287,False,False,True,,False,True,True,eligible_core_clustering
E01002443,weekend,6450.14634,5635.96399,12086.11033,0.8737730421787608,False,False,True,,False,True,True,eligible_core_clustering
E01002444,weekend,13986.30063,15520.89612,29507.19675,0.9011271335021345,False,False,True,,False,True,True,eligible_core_clustering
E01002445,weekend,216.12498,120.49123,336.61621,0.5575071886646329,False,False,True,,False,True,True,eligible_core_clustering
E01002446,weekend,1022.04123,568.78657,1590.8278,0.5565201806976026,False,False,True,,False,True,True,eligible_core_clustering
E01002447,weekend,2489.30184,1987.27078,4476.57262,0.7983245535222037,False,False,True,,False,True,True,eligible_core_clustering
E01002448,weekend,1077.67772,777.8702900000001,1855.54801,0.7218023306633825,False,False,True,,False,True,True,eligible_core_clustering
E01002451,weekend,44.56869,16.31743,60.88612,0.3661186810740904,False,False,True,,False,True,True,eligible_core_clustering
E01002452,weekend,208.73893,173.01769000000002,381.75662,0.8288712124757945,False,False,True,,False,True,True,eligible_core_clustering
E01002453,weekend,77.51611,47.001310000000004,124.51742,0.6063424751319436,False,False,True,,False,True,True,eligible_core_clustering
E01002455,weekend,94.76724,150.40765,245.17489,0.6300692817153916,False,False,True,,False,True,True,eligible_core_clustering
E01002456,weekend,77.78639,69.0004,146.78679,0.8870497782452689,False,False,True,,False,True,True,eligible_core_clustering
E01002457,weekend,267.47043,230.552,498.02243,0.8619719196622968,False,False,True,,False,True,True,eligible_core_clustering
E01002458,weekend,47.78345,34.21714,82.00059,0.7160876830785554,False,False,True,,False,True,True,eligible_core_clustering
E01002460,weekend,79.90202,102.20021,182.10223,0.7818185500793001,False,False,True,,False,True,True,eligible_core_clustering
E01002461,weekend,33.08034,32.45392,65.53425999999999,0.9810636770964264,False,False,True,,False,True,True,eligible_core_clustering
E01002462,weekend,9.0413,10.1742,19.2155,0.8886497218454521,False,False,True,,False,False,False,below_min_total_50
E01002463,weekend,4.3396799999999995,8.427389999999999,12.767069999999999,0.5149494683407319,False,False,True,,False,False,False,below_min_total_50
E01002464,weekend,0.27758,3.04908,3.32666,0.09103729649599224,False,False,True,,False,False,False,below_min_total_50
E01002465,weekend,47.75034,44.505810000000004,92.25615,0.9320522115654046,False,False,True,,False,True,True,eligible_core_clustering
E01002467,weekend,5.778479999999999,6.067699999999999,11.846179999999999,0.9523344924765561,False,False,True,,False,False,False,below_min_total_50
E01002468,weekend,47.909620000000004,32.34136,80.25098,0.6750493950901718,False,False,True,,False,True,True,eligible_core_clustering
E01002469,weekend,45.554,38.98121,84.53521,0.8557143170742415,False,False,True,,False,True,True,eligible_core_clustering
E01002470,weekend,237.78484,298.98353,536.76837,0.7953108320046928,False,False,True,,False,True,True,eligible_core_clustering
E01002471,weekend,3.62822,1.655,5.28322,0.4561465401767258,False,False,True,,False,False,False,below_min_total_50
E01002472,weekend,90.50267,123.35544,213.85811,0.7336739263383925,False,False,True,,False,True,True,eligible_core_clustering
E01002473,weekend,28.93497,20.924770000000002,49.85974,0.7231654292366643,False,False,True,,False,False,False,below_min_total_50
E01002474,weekend,118.94982,120.30681,239.25663,0.9887205886350074,False,False,True,,False,True,True,eligible_core_clustering
E01002475,weekend,262.71861,170.36683,433.08544,0.6484764440554858,False,False,True,,False,True,True,eligible_core_clustering
E01002478,weekend,310.1773,334.978,645.1553,0.9259631975831248,False,False,True,,False,True,True,eligible_core_clustering
E01002479,weekend,54.54763,16.99701,71.54464,0.3115994223763709,False,False,True,,False,True,True,eligible_core_clustering
E01002481,weekend,75.09057,83.11138000000001,158.20195,0.9034932400352393,False,False,True,,False,True,True,eligible_core_clustering
E01002482,weekend,21.46956,12.41599,33.88555,0.5783066816460142,False,False,True,,False,False,False,below_min_total_50
E01002483,weekend,56.26956,47.22701,103.49656999999999,0.8392994364981706,False,False,True,,False,True,True,eligible_core_clustering
E01002484,weekend,9.19085,1.3847199999999997,10.575569999999999,0.1506628875457656,False,False,True,,False,False,False,below_min_total_50
E01002485,weekend,353.54463,436.51107,790.0557,0.8099327927697229,False,False,True,,False,True,True,eligible_core_clustering
E01002486,weekend,384.14962,204.45596999999998,588.60559,0.5322300461991866,False,False,True,,False,True,True,eligible_core_clustering
E01002487,weekend,65.56271,180.35281,245.91552000000001,0.36352474907377375,False,False,True,,False,True,True,eligible_core_clustering
E01002488,weekend,272.10812,37.58806,309.69617999999997,0.13813648780492108,False,False,True,,False,True,True,eligible_core_clustering
E01002489,weekend,1259.73124,1112.79014,2372.52138,0.8833551988438423,False,False,True,,False,True,True,eligible_core_clustering
E01002490,weekend,608.5025,419.08907,1027.59157,0.6887220183976236,False,False,True,,False,True,True,eligible_core_clustering
E01002492,weekend,161.23239999999998,116.92033,278.15273,0.72516646778191,False,False,True,,False,True,True,eligible_core_clustering
E01002495,weekend,123.25052,96.71498,219.9655,0.784702409369145,False,False,True,,False,True,True,eligible_core_clustering
E01002496,weekend,450.18259,334.28597,784.46856,0.7425564147205249,False,False,True,,False,True,True,eligible_core_clustering
E01002497,weekend,462.94488,617.05342,1079.9983,0.7502508939987725,False,False,True,,False,True,True,eligible_core_clustering
E01002499,weekend,89.69413999999999,93.68158,183.37572,0.9574362430693418,False,False,True,,False,True,True,eligible_core_clustering
E01002501,weekend,148.35745,126.54718,274.90463,0.8529883736880083,False,False,True,,False,True,True,eligible_core_clustering
E01002503,weekend,412.67517,424.27967,836.95484,0.9726489369617921,False,False,True,,False,True,True,eligible_core_clustering
E01002505,weekend,1019.7526,1040.69103,2060.4436299999998,0.9798802628288245,False,False,True,,False,True,True,eligible_core_clustering
E01002506,weekend,4701.16771,5274.55018,9975.71789,0.8912926315168737,False,False,True,,False,True,True,eligible_core_clustering
E01002508,weekend,3908.30424,2936.9948400000003,6845.299080000001,0.7514754890218066,False,False,True,,False,True,True,eligible_core_clustering
E01002509,weekend,131.84895,63.666239999999995,195.51519,0.4828725598497371,False,False,True,,False,True,True,eligible_core_clustering
E01002511,weekend,159.05216,83.16517,242.21733,0.5228798527476773,False,False,True,,False,True,True,eligible_core_clustering
E01002512,weekend,50.2172,41.37199,91.58919,0.8238609480417068,False,False,True,,False,True,True,eligible_core_clustering
E01002513,weekend,202.20023,299.36394,501.56417,0.6754328193302106,False,False,True,,False,True,True,eligible_core_clustering
E01002514,weekend,2691.88983,1319.8134300000002,4011.7032600000002,0.49029251319694617,False,False,True,,False,True,True,eligible_core_clustering
E01002516,weekend,186.9388,122.73891,309.67771,0.6565726858201723,False,False,True,,False,True,True,eligible_core_clustering
E01002518,weekend,32.41646,20.841269999999998,53.257729999999995,0.6429224535930202,False,False,True,,False,True,True,eligible_core_clustering
E01002519,weekend,242.12437,174.61658,416.74095,0.7211854800076506,False,False,True,,False,True,True,eligible_core_clustering
E01002521,weekend,216.96322,1013.97751,1230.94073,0.2139724183823367,False,False,True,,False,True,True,eligible_core_clustering
E01002523,weekend,64.67733,35.745239999999995,100.42257,0.5526703096741934,False,False,True,,False,True,True,eligible_core_clustering
E01002525,weekend,246.09193,139.78138,385.87331,0.5680047289644972,False,False,True,,False,True,True,eligible_core_clustering
E01002526,weekend,728.21281,486.2822,1214.49501,0.6677748500469252,False,False,True,,False,True,True,eligible_core_clustering
E01002527,weekend,75.2764,46.347229999999996,121.62362999999999,0.6156940289386846,False,False,True,,False,True,True,eligible_core_clustering
E01002529,weekend,586.16798,861.13333,1447.3013099999998,0.680693638928132,False,False,True,,False,True,True,eligible_core_clustering
E01002530,weekend,319.07957,180.93589,500.01545999999996,0.5670557033783141,False,False,True,,False,True,True,eligible_core_clustering
E01002533,weekend,21.780450000000002,20.864530000000002,42.644980000000004,0.9579476089796125,False,False,True,,False,False,False,below_min_total_50
E01002534,weekend,12.00039,14.186039999999998,26.186429999999998,0.8459295194430582,False,False,True,,False,False,False,below_min_total_50
E01002535,weekend,988.55885,1026.6995200000001,2015.25837,0.9628511855153101,False,False,True,,False,True,True,eligible_core_clustering
E01002536,weekend,14.31406,26.03419,40.34825,0.5498177588778449,False,False,True,,False,False,False,below_min_total_50
E01002537,weekend,128.73831,221.21742,349.95573,0.5819537629541109,False,False,True,,False,True,True,eligible_core_clustering
E01002538,weekend,71.70734,89.26192,160.96926000000002,0.8033362939089815,False,False,True,,False,True,True,eligible_core_clustering
E01002539,weekend,45.762950000000004,26.30866,72.07161,0.5748899491837829,False,False,True,,False,True,True,eligible_core_clustering
E01002540,weekend,71.68181,37.990629999999996,109.67244,0.5299898258707474,False,False,True,,False,True,True,eligible_core_clustering
E01002541,weekend,279.94181000000003,211.87721,491.81902,0.7568616134903178,False,False,True,,False,True,True,eligible_core_clustering
E01002542,weekend,238.02338,51.71675,289.74013,0.21727592474319118,False,False,True,,False,True,True,eligible_core_clustering
E01002543,weekend,92.03031,63.61993,155.65024,0.6912932271987348,False,False,True,,False,True,True,eligible_core_clustering
E01002546,weekend,280.06225,94.39895,374.4612,0.3370641705549391,False,False,True,,False,True,True,eligible_core_clustering
E01002548,weekend,99.61055999999999,117.22332,216.83388,0.8497503739017116,False,False,True,,False,True,True,eligible_core_clustering
E01002549,weekend,311.42979,74.38298999999999,385.81278000000003,0.2388435287452751,False,False,True,,False,True,True,eligible_core_clustering
E01002551,weekend,11.96835,3.83764,15.80599,0.320649045190022,False,False,True,,False,False,False,below_min_total_50
E01002552,weekend,109.36326,50.9748,160.33805999999998,0.466105344701685,False,False,True,,False,True,True,eligible_core_clustering
E01002553,weekend,276.96711,159.88452,436.85163,0.5772689760888938,False,False,True,,False,True,True,eligible_core_clustering
E01002555,weekend,296.33809,155.68238,452.02047000000005,0.5253539293581867,False,False,True,,False,True,True,eligible_core_clustering
E01002557,weekend,689.23563,355.77296,1045.00859,0.5161848060582707,False,False,True,,False,True,True,eligible_core_clustering
E01002558,weekend,737.5835500000001,410.24897,1147.83252,0.5562067782016017,False,False,True,,False,True,True,eligible_core_clustering
E01002559,weekend,199.12259,155.99756,355.12014999999997,0.7834247234329365,False,False,True,,False,True,True,eligible_core_clustering
E01002560,weekend,47.6333,39.30853,86.94183,0.8252321380210903,False,False,True,,False,True,True,eligible_core_clustering
E01002562,weekend,138.15016,196.82221,334.97237,0.7019033065424882,False,False,True,,False,True,True,eligible_core_clustering
E01002563,weekend,405.00128,583.30105,988.30233,0.6943263345745734,False,False,True,,False,True,True,eligible_core_clustering
E01002564,weekend,204.89695,130.65765,335.5546,0.6376749385483775,False,False,True,,False,True,True,eligible_core_clustering
E01002565,weekend,1234.38942,755.76225,1990.15167,0.6122559362182479,False,False,True,,False,True,True,eligible_core_clustering
E01002569,weekend,217.19534000000002,114.93371,332.12905,0.5291720807637954,False,False,True,,False,True,True,eligible_core_clustering
E01002570,weekend,1253.59351,1487.7015099999999,2741.2950199999996,0.8426377882751493,False,False,True,,False,True,True,eligible_core_clustering
E01002571,weekend,110.51571,42.926770000000005,153.44248,0.38842233380213553,False,False,True,,False,True,True,eligible_core_clustering
E01002572,weekend,245.28082,173.72631,419.00713,0.708275151722014,False,False,True,,False,True,True,eligible_core_clustering
E01002573,weekend,126.02116000000001,70.77077,196.79193,0.5615784682508873,False,False,True,,False,True,True,eligible_core_clustering
E01002575,weekend,404.68509,407.01959999999997,811.70469,0.9942643794058076,False,False,True,,False,True,True,eligible_core_clustering
E01002576,weekend,307.96905,126.86553,434.83457999999996,0.41194246629653214,False,False,True,,False,True,True,eligible_core_clustering
E01002578,weekend,324.27572,177.4034,501.67912,0.5470758032701308,False,False,True,,False,True,True,eligible_core_clustering
E01002579,weekend,16.41267,5.71552,22.128189999999996,0.3482382817664646,False,False,True,,False,False,False,below_min_total_50
E01002581,weekend,190.46093,301.65887,492.11979999999994,0.6313785170646565,False,False,True,,False,True,True,eligible_core_clustering
E01002583,weekend,1484.62331,944.81908,2429.44239,0.6364032368587828,False,False,True,,False,True,True,eligible_core_clustering
E01002584,weekend,1234.57993,1087.6105400000001,2322.1904700000005,0.8809559539818536,False,False,True,,False,True,True,eligible_core_clustering
E01002585,weekend,490.80962,400.68965000000003,891.49927,0.8163850781897878,False,False,True,,False,True,True,eligible_core_clustering
E01002587,weekend,748.09155,497.30965,1245.4012,0.6647711098995838,False,False,True,,False,True,True,eligible_core_clustering
E01002588,weekend,595.11598,510.85326,1105.96924,0.8584095826161481,False,False,True,,False,True,True,eligible_core_clustering
E01002589,weekend,295.52434,290.83779,586.36213,0.9841415769679073,False,False,True,,False,True,True,eligible_core_clustering
E01002590,weekend,187.07201,94.32576999999999,281.39778,0.5042217165464785,False,False,True,,False,True,True,eligible_core_clustering
E01002591,weekend,87.24165,44.43076,131.67241,0.5092838111154476,False,False,True,,False,True,True,eligible_core_clustering
E01002592,weekend,1115.80559,1048.91119,2164.7167799999997,0.9400483376320063,False,False,True,,False,True,True,eligible_core_clustering
E01002593,weekend,2940.34505,2347.29385,5287.6389,0.7983055764152578,False,False,True,,False,True,True,eligible_core_clustering
E01002594,weekend,117.86731,48.49405,166.36136,0.4114291740432525,False,False,True,,False,True,True,eligible_core_clustering
E01002595,weekend,116.59819,88.89504,205.49322999999998,0.7624049738679476,False,False,True,,False,True,True,eligible_core_clustering
E01002596,weekend,150.67007,134.95955,285.62962000000005,0.8957289924933333,False,False,True,,False,True,True,eligible_core_clustering
E01002598,weekend,15.24933,103.67696,118.92629,0.14708504184536275,False,False,True,,False,True,True,eligible_core_clustering
E01002601,weekend,98.29896,52.65731,150.95627,0.5356853215944503,False,False,True,,False,True,True,eligible_core_clustering
E01002602,weekend,59.51376,32.96768,92.48143999999999,0.5539505485790177,False,False,True,,False,True,True,eligible_core_clustering
E01002603,weekend,131.58527999999998,98.62315000000001,230.20843,0.7494998680703496,False,False,True,,False,True,True,eligible_core_clustering
E01002604,weekend,91.77878,47.24626,139.02504,0.5147841363766221,False,False,True,,False,True,True,eligible_core_clustering
E01002605,weekend,460.56606,340.7235,801.2895599999999,0.7397928974618755,False,False,True,,False,True,True,eligible_core_clustering
E01002606,weekend,231.95394,148.96884,380.92278,0.64223457467461,False,False,True,,False,True,True,eligible_core_clustering
E01002607,weekend,1015.46222,680.25458,1695.7168000000001,0.6698964930472746,False,False,True,,False,True,True,eligible_core_clustering
E01002608,weekend,658.67007,410.60876,1069.27883,0.6233906453347728,False,False,True,,False,True,True,eligible_core_clustering
E01002609,weekend,118.22156,95.9015,214.12306,0.8112014424441701,False,False,True,,False,True,True,eligible_core_clustering
E01002610,weekend,55.80804,36.89168,92.69972,0.6610459711539771,False,False,True,,False,True,True,eligible_core_clustering
E01002611,weekend,219.99029,204.36566,424.35595,0.9289758197964101,False,False,True,,False,True,True,eligible_core_clustering
E01002612,weekend,2634.71905,2879.87867,5514.59772,0.9148715456127186,False,False,True,,False,True,True,eligible_core_clustering
E01002613,weekend,24.33071,104.83213,129.16284000000002,0.23209210763913696,False,False,True,,False,True,True,eligible_core_clustering
