LSOA21CD,COA,ACS,OPS,WIC,WAL,GRQ,URB,DIS,DRN,CRN,DUN,LOU,DIU,REU,MEU,HDU,OUT,n_lsoa11_sources,signature_dominant_code,signature_dominant_type
E01001175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods
E01001176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.805489037370499,0.19451096262950096,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods
E01001177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02059398155068351,0.9794060184493165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods
E01001178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods
E01001179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2550862163719852,0.7449137836280149,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods
E01001180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2542531663814864,0.4039759115579337,0.34177092206058,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods
E01001181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods
E01001182,0.0,0.0,0.0,0.0,0.0,0.026951492063032056,0.0,0.0,0.0,0.973048507936968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods
E01001183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4492700248347143,0.5507299751652858,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods
E01001184,0.0,0.0,0.0,0.0,0.0,0.03537004163851646,0.0,0.0,0.0,0.9646299583614835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods
E01001185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08345972422332627,0.44723513819660254,0.46930513758007114,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods
E01001186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04233786979161782,0.3719141174305721,0.000582856559260954,0.585165156218549,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods
E01001187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016592547544160202,0.9832282903599032,0.0001791620959365731,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods
E01001188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0137508225221234,0.19545985876761784,0.10192699785081946,0.6888623208594393,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods
E01001189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7088720381004748,0.2911279618995251,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods
E01001190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8223319900970998,0.17766800990290016,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods
E01001191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007116547088993005,0.04628376845176387,0.9465996844592431,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods
E01001192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36470647362499875,0.6352935263750014,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods
E01001193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16511747717167669,0.5793731168257225,0.2555089722327298,4.337698711473515e-07,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001194,0.0,0.0,0.0,0.0,0.0003998784767249976,0.0,0.0,0.0004489531949211505,0.0,0.857986639811255,0.14116452851709885,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods
E01001195,0.0,0.12900015593594175,0.0,0.0,0.0,0.0,0.0,0.0,0.6657630527352072,0.19383754524589616,0.011399246082954926,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001196,0.0,0.00018736988544270708,0.0,0.0,0.0,0.0,0.0,0.0,0.999227257068911,0.0,0.0005853730456462559,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8458809978185157,0.0334571244696765,0.12066187771180788,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997448019555042,0.0,0.00025519804449576085,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8174082766789285,0.0,0.18259172332107163,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4812697321472154,0.0,0.5187302678527846,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods
E01001201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.292756520165772,0.0,0.707243479834228,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods
E01001202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods
E01001203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.988150322527666,0.011849677472333998,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods
E01001204,0.0,0.1692891870882605,0.0,0.0,0.0,0.0,0.0,0.0,0.8307108129117394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8706845937706831,0.0,0.129315406229317,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001206,0.0,0.026234342214918875,0.0,0.0,0.0,0.0,0.0,0.0,0.9737656577850811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3769748200197393,0.0,0.6230251799802606,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods
E01001208,0.0,0.5355799374676304,0.0,0.0,0.0,0.0,0.0,0.0,0.46442006253236967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01001209,0.0,0.5016236537674639,0.0,0.0,0.0,0.0,0.0,0.0,0.49837634623253607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01001210,0.0,0.22882106625541204,0.0,0.0,0.0,0.0,0.0,0.0,0.7711789337445879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001211,0.0,3.673139742613431e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9999632686025739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001212,0.0,0.2545824519495903,0.0,0.0,0.0,0.0,0.0,0.0,0.7454175480504097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001214,0.0,0.12090002417044954,0.14703342070600947,0.0,0.0,0.0,0.0,0.2463640300563081,0.4857025250672329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001216,0.0,0.07106040579797457,0.014166221178836504,0.0,0.0,0.0,0.0,0.0,0.914773373023189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001217,0.0,0.0,0.0,0.0,0.0,0.40300480628459107,0.0,0.5691045699327671,0.027890623782641802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DIS,Disconnected suburbia
E01001218,0.0,0.0,0.03884804396224922,0.0,0.0,0.04272454109513224,0.0,0.09923041935700298,0.8191969955856155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001219,0.0,0.0,0.33168756818799966,0.0,0.0,0.0,0.0,0.32410416951311083,0.34420826229888946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001220,0.0,0.0,0.015786970979450345,0.0,0.0,0.0,0.0,0.0,0.9842130290205496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001223,0.0,0.026165107052698536,0.023271080352725137,0.0,0.0,0.0,0.0,2.446824502753514e-05,0.9505393443495488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985898409486496,0.0,0.0014101590513504116,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7786556559608617,0.0,0.22134434403913825,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4185527207811543,0.0,0.5814472792188456,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods
E01001229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5037974443057909,0.367780823441544,0.12842173225266507,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6538732784059025,0.341663488210724,0.004463233383373529,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49249494710599867,0.5075050528940013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods
E01001233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19492317735618134,0.0,0.8050768226438187,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods
E01001234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9385972220490318,0.06140277795096827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0331195435703304,0.0,0.9668804564296695,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods
E01001240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7642170032972393,0.0,0.23578299670276076,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001241,0.0,0.0071503217605223615,0.0,0.0,0.0,0.0,0.0,0.0,0.8240431425183145,0.0,0.16880653572116308,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001242,0.0,0.2485749433472786,0.0,0.0,0.0,0.0,0.0,0.0,0.7147796386441478,0.001569804653774783,0.035075613354798696,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8347117806688633,0.0,0.16528821933113666,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25898057516861295,0.0,0.7410194248313872,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods
E01001245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.858984565988541e-05,0.0,0.9999214101543401,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods
E01001246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7683337474311774,0.23166625256882253,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods
E01001247,0.0,0.0001625406974099543,0.0,0.0,0.0,0.0,0.0,0.0,0.44082153633729027,0.00015007868853604455,0.3870281415627604,0.17183770271400325,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001248,0.0,0.0,0.0,0.0,0.8047968304703713,0.0,0.0,0.0,0.0,0.15609023141199202,0.03911293811763664,0.0,0.0,0.0,0.0,0.0,0.0,1,WAL,Warehouse/Park land
E01001249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods
E01001250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004086202444455584,0.0,0.9959137975555444,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods
E01001251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6696259805665747,0.0,0.33037401943342526,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.010965128248034e-05,0.0,0.9999698903487175,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods
E01001253,0.0,0.0,0.0,0.0,0.1716285343671758,0.0,0.0,0.0,0.0,0.4016283363948903,0.42674312923793395,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods
E01001254,0.0,0.0,0.0,0.0,0.1439871818581334,0.0,0.0,0.0,0.3168642104334117,0.1330824646848781,0.4060661430235768,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods
E01001255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07783982326189538,0.9221601767381047,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods
E01001257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.704291450929648,0.2957085490703521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DIS,Disconnected suburbia
E01001258,0.0,0.0,0.021576731772331548,0.0,0.0,0.17548453307419007,0.0,0.0,0.8029387351534784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001259,0.0,0.0,0.0,0.0,0.0,0.30248927332119807,0.0,0.0,0.697510726678802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001260,0.0,0.04460071096945068,0.0,0.0,0.0,0.0,0.0,0.0,0.9553992890305493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001261,0.0,0.0018085830708291077,0.0,0.0,0.0,0.0007412173897636139,0.0,0.0,0.9974501995394073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001262,0.0,0.0,0.3926666077103501,0.0,0.025747464183999973,0.0030502755338875183,0.0,0.04635425072606594,0.5321814018456964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001263,0.0,0.0,0.03139273956121998,0.0,0.4640311390836272,0.0,0.0,0.4269942850416446,0.07758183631350822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,WAL,Warehouse/Park land
E01001264,0.0,0.17253928363516624,0.5656562138303655,0.0,0.0,0.0,0.0,0.0,0.2618045025344684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl
E01001265,0.0,0.0,0.6458761915636321,0.0,0.27360422382123983,0.0,0.0,0.0038359844921812478,0.0008247910302670742,0.07585880909267964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl
E01001266,0.0,0.9881978508305497,0.005660888476187748,0.0,0.0,0.0,0.0,0.0,0.005823250717608268,0.0003180099756544417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01001267,0.0,0.5958689217568921,0.2066474202154272,0.0,0.0005739771426198685,0.0,0.0,0.0,0.13119625394061307,0.06571342694444793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01001268,0.0,0.6388143861166998,0.1425527168580962,0.0,0.0,0.0,0.0,0.0,0.21863289702520408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01001269,0.0,0.2802040217253602,0.0,0.0,0.0,0.0,0.0,0.0,0.5723790902623713,0.14741688801226857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001270,0.0,0.0,0.0,0.0,0.0,0.05050800569730395,0.0,0.02324956471780815,0.0,0.926242429584888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods
E01001271,0.0,0.007419239472979627,0.0,0.0,0.0,0.0,0.0,0.08815458412030225,0.12649390392307902,0.777932272483639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods
E01001272,0.0,0.3965464554372239,0.014771441797371398,0.0,0.12736982758607152,0.0,0.0,0.0,0.08098505315350348,0.3803272220258297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01001273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001274,0.0,9.616827670131554e-05,0.0,0.0,0.004798770440252655,0.0,0.0,0.0,0.9946446335446638,0.0004604277383823081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001275,0.0,0.03549498050033222,0.0,0.0,0.0,0.0,0.0,0.0,0.9645050194996678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11479920270905417,0.10858324823800261,0.7579495161126636,0.018668032940279706,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods
E01001277,0.0,0.09983446623323228,0.0,0.0,0.0,0.0,0.0,0.0,0.7579702776012193,0.12739933816382715,0.014795918001721328,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9881590878666972,0.0,0.011840912133302928,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001279,0.0,0.44893239258844836,0.047599671928785926,0.0,0.0,0.0,0.0,0.005898380850969386,0.49756955463179625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001280,0.0,0.30451990656298805,0.046530785445211505,0.0,0.0,0.0,0.0,0.019687048183724343,0.629262259808076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001281,0.0,0.002132895127857689,0.0,0.0,0.0,0.0,0.0,0.0,0.9978671048721423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215563818762936,0.27844361812370644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001283,0.0,0.005605336969338028,0.0,0.0,0.0,0.054299809366231015,0.0,0.0,0.7854645139302362,0.1546303397341948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001284,0.0,0.0,0.0,0.0,0.0,0.009214337148616013,0.0,0.0,0.9612538151407392,0.02953184771064484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9680017881751787,0.031998211824821286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9856811831039561,0.00838946483844034,0.005929352057603414,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9383235698232603,0.0,0.0616764301767397,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995045789841868,0.0,0.000495421015813276,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001291,0.0,0.0,0.0,0.0,0.0,0.827153961748638,0.0,0.11309921999409213,0.059746818257269914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,GRQ,Gridded residential quarters
E01001292,0.0,0.0,0.0,0.0,0.0,0.8324358034664184,0.0,0.0,0.16756419653358162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,GRQ,Gridded residential quarters
E01001293,0.0,0.0,0.0,0.0,0.0,0.9781436999742308,0.0,0.001958124659085122,0.01989817536668405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,GRQ,Gridded residential quarters
E01001294,0.0,0.0,0.001223572757469198,0.0,0.0,0.10547178032900252,0.0,0.8740315480793144,0.019273098834213978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DIS,Disconnected suburbia
E01001295,0.0,0.0,0.0,0.0,0.0,0.8377317968899608,0.0,0.16226820311003923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,GRQ,Gridded residential quarters
E01001296,0.0,0.0,0.0,0.0,0.0,0.9037472820491784,0.0,0.088297006176089,0.007955711774732678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,GRQ,Gridded residential quarters
E01001297,0.0,0.0,0.4259727746953424,0.0,0.0,0.1077753277890739,0.0,0.061320351775474485,0.40493154574010926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl
E01001298,0.0,0.0,0.0,0.0,0.0,0.37718013939261413,0.0,0.011159644524070159,0.6116602160833158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001299,0.0,0.0,0.0,0.0,0.00015818569273364248,0.0,0.0,0.0,0.0,0.17978406858110127,0.8200577457261651,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods
E01001300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods
E01001301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004366848779160686,0.0,0.9995633151220839,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods
E01001302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011428626507008887,0.9988571373492992,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods
E01001303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods
E01001304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods
E01001305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142575571461983,0.8574244285380169,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods
E01001306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods
E01001307,0.0,0.5667070623165531,0.0,0.0,0.014223876246507604,0.0,0.0,0.0,0.36519218206882487,0.05387687936811452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia
E01001308,0.0,0.20379289965538055,0.0056816427457973,0.0,0.11843043826754342,0.0,0.0,4.508088607452098e-05,0.6671240186757282,0.004925919769475935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
E01001309,0.0,0.26244847960851875,0.004356528355139445,0.0,0.0,0.0,0.0,0.6506985535952091,0.004006039956630452,0.07849039848450208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DIS,Disconnected suburbia
E01001310,0.0,0.3601322332083719,0.04670709402732623,0.0,0.0,0.0,0.0,0.5931606727643018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DIS,Disconnected suburbia
E01001311,0.0,0.05751015430732008,0.04333102100703429,0.0,0.0,0.0,0.0,0.372645315788878,0.1951374635616606,0.33137604533510706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DIS,Disconnected suburbia
E01001312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8997991172052576,0.10020088279474236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods
