NLC,cluster,max_posterior,entropy,tot_entry,tot_exit,total_activity,Station,Fare Zone,easting,northing,lon,lat,catchment_area_m2,station_in_lnwc_extent,lnwc_1_share,lnwc_2_share,lnwc_3_share,lnwc_4_share,lnwc_5_share,lnwc_6_share,lnwc_7_share,covered_area_m2,lnwc_coverage_ratio,analysis_eligible,dominant_lnwc,lnwc_entropy_normalized,exclusion_reason,imd_score,imd_covered_area_m2,total_catchment_area_m2,imd_coverage_ratio,total_activity_metric,log_total_activity,direction_balance,midnight_share_common_window,night_tube_extension_share,common_window_persistence,weekend_common_ratio,volume_band,distance_to_centre_km
561,0,1.0,2.569702232019675e-28,2303.3179382436024,4984.9985703555,7288.316508599102,Ealing Common,3,518895.9685,180345.996200001,-0.2881437733169945,51.50954325566993,1206672.6915158706,True,0.0,0.0146358986989336,0.0,0.2812723192667513,0.3715449091361246,0.3325468728981904,0.0,1206672.6915158627,0.9999999999999934,True,5.0,0.5923129394006118,,18.07274626678266,1206672.6930890055,1206672.6915158706,1.0000000013036965,7288.316508599102,8.894165063213391,-0.3679423950576134,0.0457638196424646,0.0203132925845413,0.0700437262146173,0.7290628677429541,low,11.23807996260065
562,2,1.0,6.396719084636541e-13,27622.40080070901,43334.3943087656,70956.79510947461,Earl's Court,1/2,525534.3012,178551.8071,-0.1931754026297784,51.49198454803539,637520.2152337426,True,0.0928664075688919,0.8352310943806358,0.0719024980504722,0.0,0.0,0.0,0.0,637520.2152337487,1.0000000000000095,True,2.0,0.2879710114837494,,18.608140584591524,637520.2160558451,637520.2152337426,1.0000000012895318,70956.79510947461,11.169840544199053,-0.2214304279641659,0.037571694813925,0.0384966407950281,0.0611839200885695,0.9655753231799572,high,4.949329544951715
563,0,1.0,1.995944694608074e-48,4494.830234434071,9275.1960687566,13770.026303190669,East Acton,2,521720.9991,181197.768999999,-0.2471625219934364,51.51659745054098,1847949.738151424,True,0.0,0.1464837237690311,0.2472516631872301,0.6062646130437388,0.0,0.0,0.0,1847949.7381514227,0.9999999999999992,True,4.0,0.4780626651046232,,31.388838487938106,1847949.740553544,1847949.738151424,1.0000000012998838,13770.026303190662,9.530322120767469,-0.3471573495262576,0.0429996909794634,0.0642987617570034,0.0653710563278774,0.7685827330679543,medium,8.452749068720776
564,4,1.0,5.0692696873933745e-16,1721.8610796257235,5859.480321503004,7581.341401128728,Eastcote,5,511153.3473,187621.8123,-0.3973680168635398,51.576511969832765,1781950.584873365,True,0.0,0.0,0.0,0.0,0.5979508938285343,0.3508209722670807,0.051228133904385,1781950.584873374,1.0000000000000049,True,5.0,0.4250939360946263,,7.076399351446983,1781950.587226362,1781950.584873365,1.0000000013204613,7581.341401128724,8.933577322908604,-0.5457634767986126,0.041551494151448,0.0157391780260189,0.0600849140828693,0.6356936924107709,low,20.31559762672631
565,0,1.0,2.932842754351731e-31,5377.726258523599,16289.543558362002,21667.2698168856,East Finchley,3,527221.696,189183.6545,-0.1650441219039346,51.58715402026014,2007391.033949433,True,0.0,0.0,0.0509796277528487,0.0320297696993763,0.7049121188097032,0.1500095108031732,0.0620689729348984,2007391.033949436,1.0000000000000016,True,5.0,0.4961906576104479,,11.265722524445122,2007391.0365549861,2007391.0339494327,1.00000000129798,21667.2698168856,9.98360424902099,-0.5036083176171402,0.037855902385984,0.0435180866208425,0.0568950925469511,0.6929426474529822,medium,9.27380479915263
566,4,0.9999997938735062,3.3793987003017467e-06,12101.66896228401,32374.14898746,44475.817949744014,East Ham,3/4,542463.3563,184275.4352,0.052826568311649,51.53940709913807,1913619.458926132,True,0.0401482619504837,0.1495715028420965,0.2523688181500959,0.5579114170573239,0.0,0.0,0.0,1913619.458926156,1.0000000000000124,True,4.0,0.5582561000397879,,34.71628525787693,1913619.4613573607,1913619.4589261322,1.0000000012704868,44475.817949744,10.702723387465795,-0.4558090431992311,0.0524051891090911,0.0198470906701383,0.0815128991810376,0.8003262284197267,high,12.930399608679867
567,0,1.0,3.967772966841706e-25,6883.42049301447,17355.99079116461,24239.41128417908,East Putney,2/3,524381.7165,174869.93,-0.2110636822805433,51.459149587092405,1763166.3777707322,True,0.0915096872653251,0.3160011890336847,0.3136945820800702,0.2201597527944198,0.0430788617478251,0.0155559270786749,0.0,1763166.3777707308,0.9999999999999992,True,2.0,0.760552631285584,,9.542985498458046,1763166.380046628,1763166.3777707322,1.0000000012908004,24239.41128417908,10.095776407208414,-0.4320472215835343,0.0359948799296887,0.0085491510289044,0.0531752841807392,0.714233645577542,medium,7.964836327839547
568,0,1.0,7.271593015142656e-15,3567.356815224,11364.078103059994,14931.434918283994,Edgware,5,519550.4974,191940.4673,-0.2747777712374005,51.61360827412279,1948979.1720690867,True,0.0,0.1916449643901495,0.1617734977335267,0.2036981814633928,0.3797391077242846,0.0,0.0631442486886463,1948979.1720690855,0.9999999999999996,True,5.0,0.7592959597784995,,23.616679815845014,1948979.174626632,1948979.1720690867,1.0000000013122485,14931.434918284,9.611290966203123,-0.5221682531187056,0.0415802296935933,0.0673805999950065,0.0618051196888518,0.8250841582347538,medium,15.674120498872526
569,2,1.0,4.905914737972757e-13,11572.099730892143,10494.686433429484,22066.786164321627,Edgware Road (DIS),1,527220.0675,181696.8814,-0.1677731663889066,51.51987245129845,324389.5444046781,True,0.960870142816404,0.0389680316843645,0.0001618254992313,0.0,0.0,0.0,0.0,324389.54440469306,1.0000000000000462,True,1.0,0.0854193949849424,,25.168237912647722,324389.5448239732,324389.5444046781,1.0000000012925667,22066.78616432162,10.001874184492268,0.0488251116152411,0.0328220800637657,0.0064815661573476,0.0498167079195631,0.8277353829939386,medium,3.1980953705326263
570,2,1.0,2.295757605555078e-28,28050.42101402668,36529.689299999634,64580.11031402632,Elephant & Castle LU,1/2,531908.9646,179141.8869,-0.1011862761028003,51.49583746787788,929409.7476012298,True,0.5506810891751811,0.4127325385335522,0.022469148369888,0.0141172239213785,0.0,0.0,0.0,929409.7476012463,1.000000000000018,True,1.0,0.4312709783339548,,23.8161917173987,929409.7487914423,929409.7476012298,1.0000000012806112,64580.1103140263,11.07567723701096,-0.1312984484656617,0.038352764137545,0.0030975625574837,0.0622243441380418,0.9931446578696926,high,2.163549896222538
571,4,1.0,2.149882783781716e-40,1586.740774435708,7174.0045893407005,8760.745363776408,Elm Park,6,552542.0054,185716.105799999,0.1986662037147443,51.54971988694184,1988306.202506124,True,0.0,0.0,0.0,0.0,0.2021888737879121,0.5121060270782203,0.2857050991338675,1988306.202506128,1.0000000000000022,True,6.0,0.5261563696921603,,12.452390809539152,1988306.205005549,1988306.2025061238,1.0000000012570625,8760.745363776408,9.078150406524529,-0.6377612386734803,0.0416367806940173,0.0295626780659464,0.0593113479580408,0.63038618736029,low,23.034830243064807
574,2,1.0,4.137723561751525e-23,63566.67849532675,63908.79549525513,127475.47399058189,Euston LU,1,529498.32,182668.2502,-0.1345986091511734,51.52808458451346,436065.3519700418,True,0.8864482168984088,0.0181782182945165,0.0953735648070746,0.0,0.0,0.0,0.0,436065.3519700308,0.9999999999999748,True,1.0,0.2075219823811205,,34.190643707961456,436065.35253247217,436065.3519700418,1.0000000012897845,127475.47399058186,11.755687108834202,-0.0026837868432137,0.020381289928225,0.0166910684885789,0.029787989352677,1.0689374604505542,high,2.375869428356733
575,3,1.0,1.4520207931799595e-37,23486.555265275125,13728.20874296794,37214.764008243066,Euston Square,1,529416.5999,182393.381999999,-0.1358768735158491,51.525633154752434,186683.38229365024,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,186683.38229364844,0.9999999999999905,True,1.0,-0.0,,25.471218226550423,186683.38253457245,186683.38229365024,1.000000001290539,37214.76400824307,10.524487714161223,0.2622170738512739,0.0243044714183384,0.0029042798058477,0.0347514120281322,0.6562920564647743,high,2.1383165680974168
576,4,1.0,4.2362658280897255e-38,667.8264632048237,2839.8286131578457,3507.655076362669,Fairlop,4,544935.5979,190594.5734,0.091053095971659,51.595558107334746,1498422.2291559596,True,0.0,0.0,0.0950654410170516,0.0,0.1309235285937516,0.4099652271157808,0.3640458032734157,1498422.2291559663,1.0000000000000049,True,6.0,0.6286577651431787,,17.534193944977517,1498422.2310635182,1498422.2291559596,1.0000000012730448,3507.6550763626706,8.162988073904419,-0.6192177117384422,0.0419727586123699,0.0638629052895368,0.0600895820605701,0.5745858607614912,low,17.98458340590833
577,3,1.0,5.401343626415656e-108,84668.20696805742,43853.17846013321,128521.38542819064,Farringdon,1,531559.9989,181873.9267,-0.1051919886781835,51.52047027577585,598145.1388860701,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,598145.1388860482,0.9999999999999634,True,1.0,-0.0,,15.224773503442696,598145.139654843,598145.1388860701,1.0000000012852615,128521.38542819057,11.76385837381222,0.3175738292264905,0.0231049924019048,0.0018015365352655,0.0334644501218327,0.4940232980469676,high,2.0659812925518346
578,0,1.0,1.9028841148283286e-34,5611.129866541431,15060.825009251002,20671.954875792435,Finchley Central,4,525278.0259,190668.344000001,-0.1925548488048729,51.60093175153773,1714094.0939303583,True,0.0,0.0,0.2202063672221182,0.3274230691788166,0.3576724901141699,0.0946980734848951,0.0,1714094.093930346,0.9999999999999928,True,5.0,0.6627892744477295,,16.01144512539084,1714094.096159008,1714094.0939303585,1.0000000013001908,20671.954875792435,9.936581597262448,-0.4571263433713994,0.0377607449871415,0.0496036586258218,0.0569076687336298,0.7201578231756958,medium,11.377657246121775
579,0,1.0,2.231578525766679e-22,13859.011138565373,15732.067679270953,29591.07881783632,Finchley Road,2,526220.4473,184716.2096,-0.1810915387963695,51.54723083836693,698892.546594356,True,0.1794756359117952,0.5931428652947456,0.0818841270854656,0.0895885150783561,0.0559088566296372,0.0,0.0,698892.5465943645,1.0000000000000122,True,2.0,0.6168770070527649,,15.68838966548196,698892.5475010597,698892.546594356,1.0000000012973436,29591.07881783633,10.295261996993345,-0.0632980146562472,0.0327511386492937,0.0436350883760072,0.0492102799228496,0.756020867030536,high,5.841856027839908
580,2,0.999984588969772,0.0001861717085505,35581.464859727,61264.00631854646,96845.47117827348,Finsbury Park LU,2,531329.8862,186775.332800001,-0.106679347654079,51.56457021452156,1262933.8690869668,True,0.1155614659862367,0.3316416167594338,0.2976744398277507,0.1964773589078349,0.0504980874826241,0.0081470310361195,0.0,1262933.86908697,1.0000000000000029,True,2.0,0.763546759251022,,31.752688016911147,1262933.8707153054,1262933.8690869668,1.00000000128933,96845.47117827348,11.480882232221656,-0.2651909391977963,0.0407710081606535,0.063449361184157,0.0639612065368616,0.8949720311845001,high,6.507166594741436
581,0,0.9999998580838212,2.379656053668445e-06,11468.831695478311,12767.817156793844,24236.64885227216,Fulham Broadway,2,525454.6092,177301.7324,-0.1947664399933353,51.48076777565934,1176051.769671294,True,0.3356011899878157,0.4012857392889421,0.2321480226422166,0.0309650480810256,0.0,0.0,0.0,1176051.7696713076,1.0000000000000115,True,2.0,0.6061180750284568,,21.742448513905394,1176051.7711919833,1176051.7696712941,1.0000000012930461,24236.64885227216,10.095662440935747,-0.0535959186945828,0.0310775406005102,0.0055164025960239,0.0445742666023597,0.6883546442576913,medium,5.600560163156435
582,0,1.0,1.1584117360444663e-14,4134.559102466431,15444.256561332026,19578.815663798458,Gants Hill,4,543273.6779,188430.207599999,0.0661941322556114,51.57653500920319,1970610.9872129257,True,0.0904102904595437,0.0,0.0565164024393417,0.5816431711819009,0.2714301359192136,0.0,0.0,1970610.9872129431,1.0000000000000089,True,4.0,0.5389899901265665,,16.89493565698963,1970610.9897229543,1970610.9872129257,1.0000000012737311,19578.815663798458,9.882254501525296,-0.5776497237152809,0.0473982842779805,0.0700157824471949,0.0720373548308669,0.7019494269170355,medium,15.410161554442913
583,2,1.0,4.875067115890883e-13,24407.7977511304,25217.295337503725,49625.09308863412,Gloucester Road,1,526182.7589,178846.489499999,-0.183734689874311,51.49448863919927,889655.1727614158,True,0.1664005915710609,0.6871878234276987,0.0659552879524191,0.0804562970488212,0.0,0.0,0.0,889655.1727613996,0.9999999999999818,True,2.0,0.4821823654272699,,11.404285233503437,889655.1739100604,889655.1727614158,1.000000001291112,49625.09308863412,10.812272044721896,-0.0163122633327355,0.0326975960081343,0.0293546390786281,0.0511504411935832,0.8942011955210665,high,4.238029573155711
584,0,1.0,3.694025551153294e-36,7577.159047743998,17054.375165318783,24631.53421306278,Golders Green,3,525255.0926,187480.2837,-0.1940222522452373,51.57228620318889,1975027.2370004144,True,0.0,0.1165289687225727,0.1093903886396264,0.0482595846366653,0.288318315250152,0.3357946795722001,0.1017080631787832,1975027.2370004144,1.0000000000000002,True,6.0,0.8203476949661758,,15.05198864481763,1975027.2395673816,1975027.2370004142,1.0000000012997123,24631.534213062798,10.111823377135591,-0.3847594727797653,0.0390927376278603,0.0543502681440071,0.0607183700522681,0.821922607985474,medium,8.615797560624362
585,0,1.0,8.351332947500478e-14,2762.5493261292822,5036.689329570003,7799.238655699285,Goldhawk Road,2,523183.913,179607.8456,-0.2266448641540456,51.50199179519617,722075.10721841,True,0.2348375416749436,0.6528140412554653,0.0399738672472947,0.0723745498222964,0.0,0.0,0.0,722075.1072184067,0.9999999999999954,True,2.0,0.4817249413310972,,22.559943607624724,722075.108155687,722075.10721841,1.0000000012980326,7799.2386556992815,8.961909609094132,-0.2915848717847472,0.0381888045274483,0.0115687725125024,0.059413931700305,0.8214665539718632,low,6.992738263098967
586,3,1.0,1.5163596456117814e-128,13135.597711445736,5103.015572910696,18238.61328435644,Goodge Street,1,529537.2731,181836.5931,-0.1343429023656584,51.520601842773736,388843.30024757946,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,388843.3002475704,0.9999999999999768,True,1.0,-0.0,,18.17016867427031,388843.3007496864,388843.30024757946,1.0000000012912835,18238.613284356437,9.81135106188802,0.4404162758045166,0.0198645370711831,0.0332719349044808,0.0282677169265717,0.527346055252203,medium,1.5750113137216588
588,3,1.0,6.402559193105069e-86,12106.120524522505,6108.148545019999,18214.2690695425,Great Portland Street,1,528837.973,182179.857899999,-0.1442909711973862,51.52384645620309,374709.907207249,True,0.9235816165772592,0.0448223804637555,0.0172534827026984,0.0143425202562869,0.0,0.0,0.0,374709.9072072494,1.0000000000000009,True,1.0,0.1765336685078351,,20.718935111257284,374709.9076904463,374709.907207249,1.0000000012895236,18214.269069542508,9.810015481199745,0.3293007233286227,0.0258817397803618,0.0030193941574711,0.0377328642778628,0.6048851780619181,medium,2.21873278263018
589,0,0.9999998603084448,2.344560290407361e-06,2718.8918200978724,8900.11856921,11619.010389307874,Greenford,4,514763.0955,183928.051899999,-0.3465040750206399,51.54259127112355,2007391.033949385,True,0.0,0.0731656161673349,0.0352196663819702,0.2990485526809722,0.4556088373343901,0.1369573274353324,0.0,2007391.0339493847,1.0,True,5.0,0.6683881446973344,,23.639126226461215,2007391.036583898,2007391.033949385,1.0000000013124064,11619.010389307874,9.36048392449396,-0.5319925313777375,0.0383793618258738,0.0165009703775744,0.0569407742884521,0.681322318588495,low,15.775312185088664
590,3,1.0,2.761639920438824e-44,85677.28858531867,29333.864758015003,115011.15334333367,Green Park,1,529007.2306,180294.834799999,-0.1425418901108901,51.50686769929983,784210.1285195895,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,784210.1285196043,1.0000000000000189,True,1.0,-0.0,,12.662542913927204,784210.1295298835,784210.1285195895,1.000000001288295,115011.1533433336,11.652793083007897,0.4898953031025268,0.0469492614504366,0.0798875795460887,0.0736610172945309,0.6718517379180575,high,1.129908430656019
591,3,1.0,2.375918254847885e-16,5433.968033144517,7010.244269512077,12444.212302656591,Gunnersbury,3,519845.2545,178387.583799999,-0.2751361823945699,51.49174191093943,1378448.5252479129,True,0.0,0.4147936096013019,0.1819406374076005,0.1577524818969502,0.1307330564664252,0.114780214627722,0.0,1378448.525247911,0.9999999999999988,True,2.0,0.7609971792645113,,16.34726568464359,1378448.5270427642,1378448.5252479129,1.0000000013020809,12444.212302656591,9.429091273929515,-0.1266674175938847,0.0358363549799669,0.0088873296696357,0.0504067494070843,0.5671740459384086,medium,10.479695722939528
592,4,1.0,1.0009307128924136e-16,1828.543677548245,9656.55763248,11485.101310028243,Hainault,4,545079.8923,191498.1822,0.0935081961587912,51.6036401975141,1473453.2282823452,True,0.0,0.0,0.2515276681056241,0.0,0.010395635759296,0.3289704085173118,0.409106287617768,1335639.0259462954,0.9064685599170972,True,7.0,0.578662734087111,,17.928503670481607,1335639.5733000513,1473453.2282823452,0.9064689313939418,11485.101310028243,9.34889300169078,-0.6815798784549428,0.0488689845923173,0.0716812371133153,0.071707929432373,0.596261640500224,low,18.628363037046356
593,3,0.9999999995188772,1.0802892124980285e-08,48769.06403958738,43797.03940843131,92566.1034480187,Hammersmith (DIS),2,523460.9489,178502.7234,-0.2230418838988803,51.49199951963806,644834.4143330939,True,0.2362398130906051,0.5514920251034258,0.1542954514478931,0.0579727103580758,0.0,0.0,0.0,565826.2628239106,0.8774752870612592,True,2.0,0.5768688086519604,,19.884719224365607,565826.4562761383,644834.4143330939,0.8774755870642111,92566.10344801864,11.435689103175449,0.0537132324463476,0.0327302380279592,0.0375858413588344,0.0515089721324097,0.8234564928894451,high,6.9318125236418915
594,2,0.9997969095749296,0.0019297160068542,6678.2833328841325,7883.506159281002,14561.789492165137,Hampstead,2/3,526372.6132,185761.4121,-0.1785230935437581,51.5565898798849,1649706.9735803185,True,0.0597545298105936,0.3462869574418497,0.0,0.0,0.3469401196173604,0.0167701124042902,0.2302482807259059,1649706.9735803285,1.000000000000006,True,5.0,0.6729831135332567,,7.937134525843776,1649706.9757189187,1649706.9735803183,1.0000000012963517,14561.789492165128,9.586224889400777,-0.0827661206780481,0.031337884386376,0.0343118853776189,0.047871627118715,1.0015218428485226,medium,6.566459523475367
595,0,1.0,1.0912368834451805e-33,3068.4784663107216,8002.181227700959,11070.65969401168,Hanger Lane,3,518527.3157,182634.1785,-0.2926845249496959,51.53018552933825,1458803.5162640233,True,0.0,0.0005322392525646,0.0,0.7609138326509188,0.226713623042556,0.0118403050539605,0.0,1458803.5162640314,1.0000000000000056,True,4.0,0.3088043433687776,,23.864479430199445,1458803.5181698215,1458803.5162640233,1.0000000013064119,11070.659694011674,9.312143941656384,-0.4456557149940185,0.0380044343955927,0.0091641566081517,0.0573690975172481,0.8598261070267011,low,11.823745197978909
596,0,1.0,9.1177268894095e-37,3529.4243007190494,5329.739678704614,8859.163979423663,Harlesden,3,520874.9265,183414.186899999,-0.2585901442236528,51.5366984829526,1747525.531997001,True,0.0909080255780939,0.5155990829703898,0.2123949713803516,0.1810979200711647,0.0,0.0,0.0,1747525.5319969945,0.999999999999996,True,2.0,0.6156735668985699,,41.7395296323079,1747525.534272784,1747525.531997001,1.0000000013022887,8859.163979423665,9.089320551263487,-0.2032150417541639,0.0286101546050555,0.0048276543336119,0.0427465457550416,0.6992230466590265,low,9.743859686814453
597,0,0.991912818604396,0.0470141859443649,5167.048888099488,14348.78848459832,19515.83737269781,Harrow & Wealdstone,5,515443.4908,189445.8062,-0.3348864548890388,51.59204382510434,1959689.5663577172,True,0.0,0.1390325543525651,0.3049852113223701,0.194696401528752,0.3612858327963126,0.0,0.0,1959689.5663577216,1.0000000000000022,True,5.0,0.6798308225120816,,25.169699812904668,1959689.5689374942,1959689.5663577174,1.0000000013164212,19515.83737269781,9.87903282699915,-0.4704763326908973,0.0281378810898536,0.008291761187969,0.0413679328764289,0.7561757279934798,medium,17.26319886995577
598,0,1.0,1.6421455252005441e-19,8755.96524312053,21729.128785416007,30485.094028536536,Harrow-on-the-Hill,5,515346.2006,188038.3989,-0.3367522322346986,51.57941460314498,1686047.610051286,True,0.116997866822041,0.27303095899286,0.2614746473703054,0.0585017576467734,0.0284821079737703,0.2615126611942495,0.0,1686047.6100512757,0.9999999999999938,True,2.0,0.8090813361145184,,19.327685384494508,1686047.6122670823,1686047.610051286,1.0000000013141956,30485.09402853653,10.32502592513562,-0.4255576030092456,0.039080528936226,0.0143180990447303,0.0579570504405426,0.7533626369609286,high,16.653690359916087
599,3,1.0,1.1879450124395912e-13,10131.535420904918,7744.6440905743,17876.17951147922,Wood Lane,2,523373.9519,180519.177100001,-0.223589832503072,51.51014064093162,275425.7116470845,True,0.604458649943222,0.3955413500567781,0.0,0.0,0.0,0.0,0.0,275425.7116470796,0.999999999999982,True,1.0,0.3449092305939459,,29.211246595104633,275425.71200491174,275425.7116470845,1.0000000012991788,17876.17951147922,9.791280290841389,0.1335235713424043,0.0185664252493927,0.0038117294861108,0.0255230719455544,0.8157467889315084,medium,6.761501307674094
601,0,1.0,1.574277045351013e-40,5702.0536197238025,13317.351760185007,19019.40537990881,Hendon Central,3/4,522985.7318,188635.9596,-0.2263467398232382,51.58317142482077,1825838.344067233,True,0.0,0.0072398144860303,0.1639003176476846,0.3921371442163511,0.4367227236499339,0.0,0.0,1825838.3440672364,1.000000000000002,True,5.0,0.5452434531258986,,24.37305971408067,1825838.3464475493,1825838.344067233,1.000000001303684,19019.4053799088,9.853267649221824,-0.4003962262934697,0.0419413511176454,0.0666595746555463,0.0636244625426248,0.753407475375622,medium,10.921314943502148
602,0,1.0,2.169397716862823e-23,3261.1709368446545,10659.307203560002,13920.478140404655,High Barnet,5,525030.1427,196180.328199999,-0.1941662468819022,51.65052191222786,2007391.0339494413,True,0.0,0.0076337258913821,0.0,0.2459056451527864,0.3903032107397126,0.3514767918264511,0.0046806263896676,2007391.033949447,1.0000000000000029,True,5.0,0.5868719811927902,,15.1625866995221,2007391.0365728016,2007391.0339494415,1.0000000013068506,13920.478140404655,9.5411881164983,-0.5314570514098943,0.0453708237194968,0.0660369092133972,0.0678413820335984,0.7906189198150559,medium,16.60515980720593
603,1,0.9999526061589108,0.0005192940599926,34983.95479493609,37616.29122729858,72600.24602223467,Highbury & Islington,2,531583.269,184873.934800001,-0.1037367147978817,51.5474243924603,1568835.8865334264,True,0.0156183922748652,0.6609062718892976,0.1026192056731079,0.1688835294635624,0.0519726006991668,0.0,0.0,1568835.886533433,1.0000000000000044,True,2.0,0.5274446479827807,,21.951769819543724,1568835.88855513,1568835.8865334264,1.0000000012886647,72600.24602223467,11.192737363506303,-0.0362579547121134,0.039275792817582,0.0670847659444597,0.0643120186247676,1.0030248947914393,high,4.722797845622974
604,0,1.0,1.9282367292329808e-35,5282.295213712017,13855.511879370011,19137.807093082032,Highgate,3,528534.7964,188180.791099999,-0.1464678822653945,51.57784395375154,2007391.033949433,True,0.0,0.1657851597432366,0.0,0.0728255450876435,0.6349017059350259,0.1264875892340939,0.0,2007391.033949435,1.000000000000001,True,5.0,0.5337656838140409,,11.406447718918118,2007391.0365493887,2007391.0339494327,1.0000000012951915,19137.807093082018,9.859473337729325,-0.4479727809962642,0.038118431253738,0.0477607833001488,0.058519927653502,0.7836242607885426,medium,7.964006311039488
605,3,0.999999999999318,1.7315762255653378e-11,21121.76072831201,13871.593791580006,34993.35451989202,High Street Kensington,1,525578.3546,179494.316500001,-0.1922060959253196,51.50044509893274,1082954.4528878585,True,0.2414507701178331,0.4309407461622176,0.1144640361724439,0.2131444475475052,0.0,0.0,0.0,1082954.4528878827,1.0000000000000226,True,2.0,0.6595670538100975,,8.876490407143462,1082954.4542897507,1082954.4528878583,1.0000000012945072,34993.354519892004,10.462942028029742,0.207186965531145,0.0209777393135161,0.0031383673508178,0.0296035276606155,0.907325402171699,high,4.640751006648813
606,4,1.0,1.0585583005664934e-12,1094.3682070146006,3939.399160034002,5033.767367048602,Hillingdon,6,507602.2269,185034.942299999,-0.4493839489109262,51.55394931648672,1764125.9886656138,True,0.0,0.0,0.0,0.0,0.0404857286305314,0.1554454310565654,0.8040688403129032,1764125.9886656022,0.9999999999999934,True,7.0,0.305527472201802,,9.109918468820688,1764125.991001184,1764125.9886656138,1.000000001323925,5033.7673670486,8.52412260091716,-0.5651892003677357,0.0465875464832101,0.0226045766813023,0.0666074715275166,0.7403509476046156,low,23.007794282173233
607,3,1.0,1.369330618720454e-46,56482.01078501932,21626.501396616324,78108.51218163565,Holborn,1,530512.0615,181525.070900001,-0.1204164211277831,51.5175781351181,422880.4993879787,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,422880.4993879573,0.9999999999999494,True,1.0,-0.0,,23.214221600984672,422880.4999321721,422880.4993879787,1.0000000012868728,78108.5121816356,11.265867123310684,0.446244697470988,0.0324384766060342,0.0543993293886356,0.0515865605783797,0.6566308235091319,high,1.2068177184692557
608,0,1.0,5.716483674964381e-42,4406.618131160289,5281.816892010216,9688.435023170505,Holland Park,2,524626.2477,180217.3517,-0.2056604531683881,51.5071535735316,894697.8334619759,True,0.0543926031670732,0.1171152205818091,0.3153833736777612,0.5131088025733563,0.0,0.0,0.0,894697.8334619497,0.9999999999999708,True,4.0,0.5734350295729048,,11.09575480906398,894697.8346197428,894697.8334619759,1.000000001294031,9688.435023170508,9.17879139804264,-0.09033437895355,0.0301851286648284,0.0611725734104368,0.0436406116569736,0.8079360771935399,low,5.51012391612464
609,0,1.0,2.818198627989689e-13,6938.850824795222,12516.000417189996,19454.85124198522,Holloway Road,2,530907.4434,185449.7238,-0.1132635134211874,51.55275576448648,823543.9037180549,True,0.052060402097931,0.8934618423736155,0.0544777555284534,0.0,0.0,0.0,0.0,823543.9037180755,1.000000000000025,True,2.0,0.2122579700276766,,26.769234109809116,823543.9047784046,823543.9037180549,1.000000001287545,19454.85124198522,9.875903138868305,-0.2866714077134045,0.039927692756499,0.0653725349970864,0.0633810685175197,0.7917257486431648,medium,5.129371749921237
610,4,1.0,2.289920252124105e-58,1185.4439385092048,4032.199325984999,5217.643264494204,Hornchurch,6,553944.498,186240.2941,0.219106840074,51.55404895710733,1874927.384549315,True,0.0,0.0,0.063198389678072,0.1275376793911313,0.10139614008316,0.6530582170213312,0.0548095738263054,1874927.384549304,0.999999999999994,True,6.0,0.5687076897768863,,9.830007267425316,1874927.3869030166,1874927.384549315,1.000000001255356,5217.643264494206,8.559992736077527,-0.5456017675351281,0.0341639346441717,0.0257561486570962,0.0474150982887275,0.5306449954594624,low,24.521308764719308
611,0,1.0,1.2943474301150768e-29,2722.266955146836,10169.450272136,12891.717227282836,Hounslow Central,4,513567.6962,175971.364700001,-0.3662939172379908,51.47131979963469,1502304.352640566,True,0.0,0.3325424486238301,0.0327953076940708,0.532946944495136,0.101715299186963,0.0,0.0,1502304.3526405713,1.0000000000000036,True,4.0,0.5375796303940855,,27.61769151423348,1502304.3546072405,1502304.352640566,1.0000000013091053,12891.717227282836,9.46441787490342,-0.5776719412700608,0.0404165506864317,0.1047900900751295,0.0644681707616844,0.7455072109862989,medium,17.14262729372868
612,0,1.0,2.3927802765727024e-16,3091.1422846880737,12099.770273803992,15190.912558492068,Hounslow East,4,514254.5504,176202.929199999,-0.3563344605692854,51.47326292270873,1259605.4991851544,True,0.0,0.1986448437463143,0.2052270315929835,0.1253903253739367,0.4470150385375446,0.0237227607492206,0.0,1259605.4991851554,1.0000000000000009,True,5.0,0.6963774081901402,,24.42291771539522,1259605.5008311146,1259605.4991851544,1.0000000013067267,15190.912558492077,9.628518496715426,-0.5930274402165452,0.0503610971442578,0.0987991991653478,0.081254968131398,0.8258168992963381,medium,16.419393622346746
613,2,1.0,6.309457553120763e-52,2598.978885594109,10418.408613122005,13017.387498716113,Hounslow West,5,512207.7403,176196.9816,-0.3857939831542604,51.47361867347103,1947103.2244408731,True,0.0,0.0,0.0024600635092293,0.2988980211595164,0.5652416173292163,0.1334002980020381,0.0,1947103.224440866,0.9999999999999964,True,5.0,0.4969074212665554,,27.354380735817145,1947103.2269927543,1947103.2244408734,1.0000000013106038,13017.387498716109,9.474118060067884,-0.6006911700446125,0.049126735656502,0.1132895429492196,0.0860754378599302,0.8750126911811312,medium,18.4076088813779
