lsoa,retained_for_fit,min_direction_activity,exclusion_reason,cluster
E01035690,True,737.23631,retained,0
E01035691,False,26.77367,at_least_one_direction_below_36,-1
E01035694,True,1415.96982,retained,0
E01035695,True,963.05997,retained,0
E01035696,True,51.12683,retained,1
E01035702,True,79.26074,retained,1
E01035703,True,114.88366,retained,2
E01035704,False,0.98362,at_least_one_direction_below_36,-1
E01035705,True,583.60572,retained,0
E01035706,True,274.11065,retained,3
E01035707,True,373.28831,retained,0
E01035708,True,4714.93104,retained,0
E01035709,True,249.0262,retained,0
E01035710,True,6966.337,retained,0
E01035711,True,5174.99399,retained,0
E01035712,True,201.80664,retained,4
E01035713,True,1316.89055,retained,0
E01035715,True,206.20644,retained,1
E01035716,True,12185.38499,retained,4
E01035717,True,431.37929,retained,0
E01035718,True,9956.58804,retained,0
E01035720,True,427.54999,retained,1
E01035721,True,234.23709,retained,4
E01035722,False,2.40058,at_least_one_direction_below_36,-1
