lsoa,retained_for_fit,min_direction_activity,exclusion_reason,cluster
E01000942,True,996.10907,retained,2
E01000946,True,2351.82614,retained,2
E01000947,True,2622.87103,retained,5
E01000948,True,56.47938,retained,-1
E01000952,False,20.99205,at_least_one_direction_below_36,-1
E01000954,True,224.93656,retained,5
E01000956,True,2801.60591,retained,2
E01000958,True,68.78717999999999,retained,-1
E01000959,True,90.67678,retained,-1
E01000960,True,1449.16173,retained,2
E01000963,True,2003.04783,retained,2
E01000964,False,13.26686,at_least_one_direction_below_36,-1
E01000965,False,14.04329,at_least_one_direction_below_36,-1
E01000969,True,1015.04955,retained,2
E01000970,False,23.9382,at_least_one_direction_below_36,-1
E01000972,True,826.50054,retained,2
E01000973,True,1813.54113,retained,2
E01000974,True,1389.51586,retained,2
E01000975,True,597.53614,retained,2
E01000976,True,627.99729,retained,0
E01000977,True,221.31144,retained,0
E01000978,True,281.8383,retained,0
E01000979,True,175.55935,retained,0
E01000980,True,99.23032,retained,-1
E01000981,True,87.68656,retained,-1
E01000982,True,48.53648,retained,-1
E01000983,True,193.97093,retained,0
E01000984,True,129.30080999999998,retained,0
E01000985,True,81.71354,retained,-1
E01000989,False,17.191,at_least_one_direction_below_36,-1
E01000991,False,20.23799,at_least_one_direction_below_36,-1
E01000992,True,457.97612,retained,0
E01000993,True,180.95559,retained,0
E01000994,True,69.03777,retained,-1
E01000995,True,416.2493,retained,1
E01000997,True,308.11923,retained,3
E01000998,True,157.82338,retained,0
E01001000,True,727.23009,retained,1
E01001003,True,154.6733,retained,0
E01001004,True,116.63485,retained,0
E01001006,True,251.40919,retained,1
E01001008,True,219.78618,retained,3
E01001010,True,402.20782,retained,4
E01001011,True,1774.22972,retained,2
E01001013,True,3619.50236,retained,2
E01001015,True,69.45271,retained,-1
E01001016,True,78.79228,retained,-1
E01001018,True,244.93195,retained,6
E01001019,True,54.37772,retained,-1
E01001020,True,155.74628,retained,0
E01001021,True,57.15871,retained,-1
E01001022,False,30.45273,at_least_one_direction_below_36,-1
E01001023,True,1447.65107,retained,6
E01001024,False,32.33326,at_least_one_direction_below_36,-1
E01001025,True,56.85105,retained,-1
E01001026,True,40.73512,retained,-1
E01001027,True,48.56184,retained,-1
E01001028,False,32.56796,at_least_one_direction_below_36,-1
E01001029,True,186.42096,retained,5
E01001030,False,1.91817,at_least_one_direction_below_36,-1
E01001031,False,32.9522,at_least_one_direction_below_36,-1
E01001032,True,54.2271,retained,-1
E01001033,True,268.06186,retained,6
E01001034,True,234.24358,retained,0
E01001035,True,189.7461,retained,1
E01001036,True,69.46323,retained,-1
E01001037,True,274.01812,retained,6
E01001038,True,321.7653,retained,6
E01001039,False,31.87011,at_least_one_direction_below_36,-1
E01001040,True,285.12698,retained,6
E01001041,True,858.29512,retained,2
E01001042,True,615.98864,retained,2
E01001044,True,252.92748,retained,6
E01001047,True,42.17114,retained,-1
E01001049,True,211.57336,retained,1
E01001050,True,325.99186,retained,6
E01001051,True,134.19051,retained,3
E01001052,True,164.72518,retained,3
E01001053,True,266.95078,retained,3
E01001054,True,260.43121,retained,3
E01001055,True,256.67809,retained,3
E01001058,True,45.97679,retained,-1
E01001059,True,47.69066,retained,-1
E01001060,True,90.31161,retained,-1
E01001061,True,204.8528,retained,6
E01001062,True,569.1437999999999,retained,6
E01001063,True,551.96252,retained,6
E01001064,True,353.46582,retained,6
E01001065,True,1510.09663,retained,0
E01001066,True,155.29108,retained,3
E01001067,False,10.97762,at_least_one_direction_below_36,-1
E01001068,True,49.11918,retained,-1
E01001069,False,5.40327,at_least_one_direction_below_36,-1
E01001070,True,81.84933,retained,-1
E01001071,True,54.75287,retained,-1
E01001073,False,2.9771400000000003,at_least_one_direction_below_36,-1
E01001074,True,508.48664,retained,6
E01001075,True,230.41081,retained,0
E01001076,True,311.48957,retained,2
E01001077,False,29.79894,at_least_one_direction_below_36,-1
E01001078,True,160.80529,retained,4
E01001079,True,215.8849,retained,1
E01001080,True,215.22829,retained,6
E01001081,True,122.71675,retained,-1
E01001082,False,7.429839999999999,at_least_one_direction_below_36,-1
E01001083,True,143.23814,retained,1
E01001084,True,814.6681100000001,retained,6
E01001085,True,1022.39093,retained,2
E01001087,True,1227.78205,retained,2
E01001089,True,801.7319,retained,2
E01001091,True,322.63914,retained,1
E01001092,True,340.19704,retained,0
E01001093,True,280.09664,retained,6
E01001094,True,173.67167,retained,0
E01001095,True,517.24907,retained,2
E01001096,False,1.67484,at_least_one_direction_below_36,-1
E01001097,True,4005.72296,retained,2
E01001099,True,75.77211,retained,-1
E01001101,False,6.817609999999999,at_least_one_direction_below_36,-1
E01001102,True,217.76039,retained,0
E01001103,True,48.56464,retained,-1
E01001104,True,70.37881,retained,-1
E01001105,True,78.07851,retained,-1
E01001106,True,113.1371,retained,-1
E01001107,True,38.39728,retained,-1
E01001108,True,44.87929,retained,-1
E01001109,True,238.21715,retained,0
E01001110,True,506.0301,retained,2
E01001111,True,686.58862,retained,1
E01001112,True,715.00653,retained,2
E01001114,True,486.9983,retained,1
E01001115,True,75.30648,retained,-1
E01001116,True,343.03331000000003,retained,6
E01001118,True,1193.91193,retained,2
E01001119,True,79.25428,retained,-1
E01001120,True,55.8547,retained,-1
E01001121,False,33.81523,at_least_one_direction_below_36,-1
E01001122,True,121.70391,retained,-1
E01001123,False,22.99542,at_least_one_direction_below_36,-1
E01001124,False,35.09174,at_least_one_direction_below_36,-1
E01001125,True,863.93081,retained,6
E01001127,True,197.65911,retained,0
E01001129,True,54.22397,retained,-1
E01001130,True,124.13207,retained,-1
E01001132,True,57.57347,retained,-1
E01001133,True,173.65984999999998,retained,1
E01001134,True,94.55775,retained,-1
E01001135,True,475.76591,retained,6
E01001136,True,1881.8607,retained,2
E01001137,True,386.75146,retained,6
E01001138,True,84.37252,retained,-1
E01001139,True,532.095,retained,3
E01001140,True,61.5617,retained,-1
E01001142,True,329.91113,retained,0
E01001143,True,135.14192,retained,0
E01001144,True,39.3094,retained,-1
E01001145,True,889.83632,retained,2
E01001147,True,259.99744,retained,1
E01001148,True,109.86193,retained,-1
E01001149,True,66.8951,retained,-1
E01001150,True,134.93814,retained,1
E01001151,True,284.88063,retained,1
E01001152,True,666.89802,retained,6
E01001154,True,211.08576,retained,1
E01001155,True,3360.40468,retained,2
E01001156,True,832.90612,retained,6
E01001157,True,706.38322,retained,2
E01001158,True,165.54153,retained,3
E01001159,True,410.36759,retained,6
E01001162,True,39.61462,retained,-1
E01001163,True,108.40084,retained,-1
E01001164,True,1820.11052,retained,2
E01001165,True,455.84597,retained,0
E01001166,True,273.06584,retained,3
E01001167,True,914.97854,retained,6
E01001168,True,321.81859,retained,6
E01001169,True,93.04568,retained,-1
E01001170,True,1429.79849,retained,2
E01001171,True,226.13711,retained,6
E01001172,True,646.37619,retained,5
E01001173,True,200.63609,retained,0
E01001175,True,167.65735,retained,3
E01001176,True,211.83985,retained,0
E01001177,True,370.35344,retained,1
E01001178,True,2265.33787,retained,6
E01001180,True,279.70958,retained,6
E01001181,True,432.40573,retained,1
E01001182,True,775.28618,retained,1
E01001183,True,4011.43176,retained,2
E01001185,True,230.36895,retained,0
E01001186,True,682.95758,retained,0
E01001187,True,93.07976,retained,-1
E01001191,True,258.70713,retained,5
E01001192,True,385.66095,retained,0
E01001193,True,115.46009,retained,-1
E01001195,True,73.05908,retained,-1
E01001196,False,32.08685,at_least_one_direction_below_36,-1
E01001197,True,131.16062,retained,-1
E01001199,True,293.59785,retained,6
E01001202,True,285.65509,retained,5
E01001204,True,60.41039,retained,-1
E01001205,True,101.58579,retained,-1
E01001206,True,110.75742,retained,-1
E01001207,True,207.87945,retained,0
E01001208,True,669.0785,retained,1
E01001209,True,337.33406,retained,6
E01001210,True,329.5471,retained,6
E01001211,True,139.1961,retained,-1
E01001212,True,304.55334,retained,6
E01001214,True,426.84169,retained,1
E01001215,True,1408.25933,retained,2
E01001216,True,299.87448,retained,3
E01001218,True,416.7644,retained,0
E01001219,True,95.44414,retained,-1
E01001220,True,108.88041,retained,-1
E01001224,False,9.47575,at_least_one_direction_below_36,-1
E01001225,True,6571.03695,retained,2
E01001226,True,383.69865,retained,6
E01001228,True,261.7789,retained,5
E01001229,True,95.58855,retained,-1
E01001230,True,136.50317,retained,-1
E01001233,True,792.19197,retained,6
E01001235,True,493.08971,retained,4
E01001237,False,31.64452,at_least_one_direction_below_36,-1
E01001239,True,58.06509,retained,-1
E01001240,True,324.89178,retained,4
E01001241,True,201.41584,retained,6
E01001243,True,708.84791,retained,6
E01001244,True,1771.16936,retained,1
E01001245,True,562.87405,retained,2
E01001246,True,519.63761,retained,1
E01001247,True,2361.34579,retained,2
E01001248,True,442.21216,retained,0
E01001249,True,3648.53713,retained,2
E01001250,True,514.43619,retained,2
E01001251,True,593.4668800000001,retained,5
E01001252,True,2177.23344,retained,2
E01001253,True,138.18197,retained,-1
E01001254,True,80.50973,retained,-1
E01001257,True,634.36001,retained,3
E01001258,True,731.22145,retained,1
E01001259,True,533.41386,retained,3
E01001260,True,173.85890999999998,retained,-1
E01001261,True,6768.20544,retained,2
E01001262,False,35.65992,at_least_one_direction_below_36,-1
E01001263,True,117.42449,retained,-1
E01001264,True,108.08889,retained,-1
E01001266,True,151.51656,retained,-1
E01001267,True,512.61598,retained,6
E01001268,True,86.89143,retained,-1
E01001269,True,497.53304,retained,3
E01001271,True,470.60681,retained,0
E01001272,True,1512.53705,retained,4
E01001275,True,197.58626,retained,6
E01001276,True,265.54011,retained,4
E01001277,True,1572.9299,retained,2
E01001278,True,1480.46781,retained,2
E01001280,True,70.29656,retained,-1
E01001281,True,111.18124,retained,-1
E01001282,True,41.53716,retained,-1
E01001283,True,562.19293,retained,2
E01001285,True,555.0216800000001,retained,0
E01001286,True,120.4616,retained,-1
E01001289,True,380.342,retained,0
E01001290,True,203.87862,retained,0
E01001291,True,173.10709,retained,3
E01001293,True,292.35336,retained,3
E01001294,True,287.30634,retained,0
E01001295,True,321.07415,retained,3
E01001296,True,119.58987,retained,3
E01001297,True,719.99845,retained,0
E01001298,True,2672.51993,retained,1
E01001299,True,51.68829,retained,-1
E01001301,True,724.59794,retained,2
E01001302,True,443.41939,retained,6
E01001303,True,1054.95544,retained,5
E01001308,True,233.45325,retained,0
E01001309,False,19.4131,at_least_one_direction_below_36,-1
E01001310,False,14.08657,at_least_one_direction_below_36,-1
E01001311,False,16.24498,at_least_one_direction_below_36,-1
E01001312,True,513.84587,retained,0
E01001313,True,145.11486,retained,0
E01001315,True,176.68912,retained,1
E01001316,True,620.09326,retained,1
E01001317,True,164.70728,retained,0
E01001318,True,114.85766,retained,-1
E01001320,False,3.79299,at_least_one_direction_below_36,-1
E01001321,True,570.08332,retained,6
E01001322,True,4119.78044,retained,2
E01001323,True,692.25629,retained,2
E01001324,True,111.17796,retained,-1
E01001325,True,90.84385,retained,-1
E01001326,True,577.86227,retained,1
E01001327,True,536.04899,retained,2
E01001328,True,2473.75263,retained,2
E01001329,True,263.38703,retained,0
E01001330,True,972.44949,retained,2
E01001331,True,328.45312,retained,3
E01001333,True,1885.08107,retained,1
E01001334,True,75.60317,retained,-1
E01001336,True,410.01902,retained,0
E01001337,True,2725.54923,retained,2
E01001338,True,2828.1948,retained,2
E01001339,True,112.08522,retained,-1
E01001341,True,542.00028,retained,1
E01001342,True,139.46464,retained,1
E01001343,True,71.288,retained,-1
E01001344,True,556.52319,retained,2
E01001346,False,26.02952,at_least_one_direction_below_36,-1
E01001347,True,247.23325,retained,5
E01001348,True,413.38543,retained,5
E01001349,True,286.14782,retained,6
E01001350,False,19.783,at_least_one_direction_below_36,-1
E01001351,True,2579.51916,retained,2
E01001352,True,1093.30317,retained,2
E01001353,True,570.16698,retained,2
E01001354,True,343.43398,retained,5
E01001355,True,4466.7532200000005,retained,2
E01001357,True,43.34925,retained,-1
E01001358,True,123.57815,retained,-1
E01001359,True,321.48351,retained,5
E01001361,True,7817.77372,retained,2
E01001362,True,2935.81331,retained,2
E01001363,True,2156.14445,retained,2
E01001367,True,4104.60179,retained,1
E01001369,True,312.99387,retained,0
E01001370,True,1594.39601,retained,1
E01001375,True,77.5894,retained,-1
E01001376,True,174.97986,retained,6
E01001377,True,71.29892,retained,-1
E01001384,True,150.34462,retained,-1
E01001385,True,448.27172,retained,0
E01001386,True,123.97834,retained,-1
E01001387,True,51.48773,retained,-1
E01001388,True,1833.94339,retained,2
E01001390,True,182.47095,retained,6
E01001393,True,396.62167,retained,1
E01001394,True,1582.77456,retained,1
E01001395,True,96.26788,retained,-1
E01001396,True,843.20223,retained,1
E01001397,True,106.54652,retained,-1
E01001398,True,50.62102,retained,-1
E01001399,True,45.61332,retained,-1
E01001400,True,446.13464,retained,1
E01001401,False,0.11042,at_least_one_direction_below_36,-1
E01001402,True,576.96172,retained,6
E01001403,True,128.99138,retained,-1
E01001404,True,75.20044,retained,-1
E01001405,False,7.496039999999999,at_least_one_direction_below_36,-1
E01001406,True,86.74297,retained,-1
E01001407,False,22.78704,at_least_one_direction_below_36,-1
E01001408,True,110.91844,retained,-1
E01001409,True,205.21205,retained,0
E01001411,True,545.54337,retained,0
E01001412,True,163.70156,retained,0
E01001413,False,8.40896,at_least_one_direction_below_36,-1
E01001414,True,142.29669,retained,-1
E01001415,True,597.44061,retained,6
E01001416,False,3.32231,at_least_one_direction_below_36,-1
E01001417,False,28.73865,at_least_one_direction_below_36,-1
E01001418,True,75.15976,retained,-1
E01001419,True,810.34291,retained,2
E01001421,False,16.80273,at_least_one_direction_below_36,-1
E01001423,True,97.67144,retained,-1
E01001425,True,447.76224,retained,1
E01001426,True,171.23447000000002,retained,3
E01001427,True,918.07662,retained,2
E01001429,True,11360.44284,retained,2
E01001430,True,881.9404099999999,retained,1
E01001433,True,163.03249,retained,1
E01001436,True,56.11358,retained,-1
E01001437,True,134.31303,retained,-1
E01001438,True,220.95093,retained,4
E01001439,True,1927.71661,retained,2
E01001440,True,217.28905,retained,1
E01001441,True,467.03007,retained,6
E01001442,True,105.8053,retained,-1
E01001444,True,559.69075,retained,1
E01001445,True,215.60887,retained,5
E01001446,True,188.32784,retained,1
E01001447,True,467.65589,retained,5
E01001449,True,51.72643,retained,-1
E01001450,True,1482.45944,retained,2
E01001451,True,740.40115,retained,6
E01001453,True,55.85593,retained,-1
E01001454,True,81.73359,retained,-1
E01001455,True,145.24696,retained,1
E01001456,False,14.14914,at_least_one_direction_below_36,-1
E01001458,True,1396.94259,retained,2
E01001461,True,344.81867,retained,0
E01001465,True,849.4524,retained,6
E01001466,False,0.1250599999999997,at_least_one_direction_below_36,-1
E01001468,True,289.29852,retained,0
E01001469,True,80.05982,retained,-1
E01001470,True,221.50278,retained,0
E01001471,True,45.3613,retained,-1
E01001473,False,31.83945,at_least_one_direction_below_36,-1
E01001474,True,249.51588,retained,0
E01001475,False,4.69898,at_least_one_direction_below_36,-1
E01001476,True,294.2469,retained,1
E01001478,True,150.43564,retained,0
E01001479,True,1273.15474,retained,1
E01001480,True,220.95875,retained,0
E01001481,True,91.59452,retained,-1
E01001483,True,79.57303,retained,-1
E01001484,False,4.13737,at_least_one_direction_below_36,-1
E01001485,True,490.78476,retained,5
E01001486,True,347.72216000000003,retained,0
E01001488,True,92.78036,retained,-1
E01001489,True,105.13189,retained,-1
E01001491,True,967.93604,retained,1
E01001492,True,250.32935,retained,0
E01001493,True,98.2546,retained,-1
E01001495,False,30.12125,at_least_one_direction_below_36,-1
E01001498,True,588.77205,retained,2
E01001499,True,833.5788,retained,2
E01001500,True,223.89215,retained,5
E01001501,True,3057.24686,retained,2
E01001502,True,1394.00533,retained,2
E01001504,True,64.25327,retained,-1
E01001505,True,1919.89876,retained,2
E01001507,True,2337.67257,retained,2
E01001508,False,4.02544,at_least_one_direction_below_36,-1
E01001509,True,106.0708,retained,-1
E01001511,True,1679.93161,retained,2
E01001512,True,2308.75572,retained,2
E01001513,True,645.28705,retained,0
E01001514,False,33.24523,at_least_one_direction_below_36,-1
E01001515,True,42.29481,retained,-1
E01001516,True,378.51726,retained,0
E01001517,False,7.582859999999999,at_least_one_direction_below_36,-1
E01001518,True,520.1107099999999,retained,0
E01001520,True,110.48856,retained,-1
E01001521,True,159.37442,retained,2
E01001522,True,55.91223,retained,-1
E01001523,True,189.04546,retained,0
E01001524,True,152.01326,retained,6
E01001526,False,15.45279,at_least_one_direction_below_36,-1
E01001527,True,174.29345,retained,6
E01001528,True,468.96046,retained,6
E01001529,True,344.02708,retained,6
E01001530,True,51.50999,retained,-1
E01001532,True,246.16805,retained,6
E01001534,True,2543.07868,retained,2
E01001535,True,59.12279,retained,-1
E01001536,True,1234.07534,retained,2
E01001537,True,95.74189,retained,-1
E01001538,True,111.01094,retained,-1
E01001539,False,34.56614,at_least_one_direction_below_36,-1
E01001540,True,163.03322,retained,0
E01001542,True,117.44879,retained,-1
E01001543,False,2.37716,at_least_one_direction_below_36,-1
E01001544,True,48.18918,retained,-1
E01001545,False,2.22024,at_least_one_direction_below_36,-1
E01001547,True,1104.18706,retained,1
E01001548,False,0.02586,at_least_one_direction_below_36,-1
E01001549,True,707.19107,retained,6
E01001550,True,63.49106999999999,retained,-1
E01001551,True,223.99009,retained,0
E01001552,True,135.73284,retained,-1
E01001553,True,352.41604,retained,0
E01001554,True,826.72447,retained,1
E01001558,True,10556.77393,retained,2
E01001559,True,506.20391,retained,4
E01001560,True,513.21484,retained,0
E01001563,True,471.82146,retained,6
E01001564,True,439.51016,retained,1
E01001567,False,2.94391,at_least_one_direction_below_36,-1
E01001569,True,425.9653,retained,6
E01001570,False,13.75215,at_least_one_direction_below_36,-1
E01001571,True,290.7599,retained,1
E01001572,True,682.09518,retained,4
E01001573,True,478.15887,retained,3
E01001574,True,60.05929999999999,retained,-1
E01001575,True,294.51294,retained,3
E01001576,True,91.17262,retained,-1
E01001577,True,1134.8525,retained,1
E01001579,True,201.9088,retained,0
E01001580,True,669.2988399999999,retained,6
E01001581,True,2712.91054,retained,2
E01001582,True,176.92868,retained,-1
E01001583,True,243.89468,retained,6
E01001586,False,9.46442,at_least_one_direction_below_36,-1
E01001587,True,38.68227,retained,-1
E01001588,True,606.08005,retained,6
E01001590,True,140.20116000000002,retained,6
E01001591,True,698.44321,retained,6
E01001592,False,34.28299,at_least_one_direction_below_36,-1
E01001593,True,281.94384,retained,6
E01001594,True,712.81745,retained,1
E01001596,True,79.05443,retained,-1
E01001597,True,181.8069,retained,0
E01001599,False,28.66894,at_least_one_direction_below_36,-1
E01001600,True,440.82121,retained,0
E01001601,True,163.65974,retained,6
E01001602,True,266.64603,retained,0
E01001603,True,232.95988,retained,1
E01001604,True,1103.66758,retained,2
E01001605,True,56.09986,retained,-1
E01001606,True,47.51799,retained,-1
E01001607,True,216.88636,retained,0
E01001608,False,12.2132,at_least_one_direction_below_36,-1
E01001609,True,1102.40741,retained,2
E01001611,True,285.28594,retained,0
E01001613,True,554.7099,retained,2
E01001614,True,428.7538,retained,1
E01001615,True,4297.62445,retained,2
E01001617,True,849.69997,retained,2
E01001618,True,296.19189,retained,0
E01001619,True,81.49906,retained,-1
E01001620,True,187.32296,retained,6
E01001621,True,260.7101,retained,6
E01001623,False,23.23716,at_least_one_direction_below_36,-1
E01001624,True,64.90248,retained,-1
E01001625,True,497.64455,retained,0
E01001629,True,618.60793,retained,6
E01001631,True,2886.79342,retained,5
E01001632,True,409.06353,retained,1
E01001633,True,58.28969,retained,-1
E01001634,True,119.77356,retained,0
E01001635,False,35.19241,at_least_one_direction_below_36,-1
E01001637,True,58.73147,retained,-1
E01001638,True,94.51872,retained,-1
E01001641,True,2973.47302,retained,2
E01001642,True,300.38346,retained,6
E01001644,True,989.20766,retained,1
E01001645,True,184.53332,retained,0
E01001646,True,722.46961,retained,2
E01001647,False,35.61024,at_least_one_direction_below_36,-1
E01001648,True,404.92054,retained,1
E01001651,True,282.09531,retained,3
E01001652,True,456.2533,retained,1
E01001653,True,153.46,retained,0
E01001654,False,0.3938699999999998,at_least_one_direction_below_36,-1
E01001655,True,64.41905999999999,retained,-1
E01001656,False,34.01549,at_least_one_direction_below_36,-1
E01001658,True,583.39777,retained,6
E01001659,True,590.16134,retained,1
E01001660,True,56.21542,retained,-1
E01001661,True,355.52762,retained,6
E01001665,True,912.1432,retained,2
E01001666,True,2012.72255,retained,6
E01001669,True,414.74332,retained,0
E01001671,True,235.44468,retained,0
E01001673,True,4168.38801,retained,1
E01001674,True,50.44825,retained,-1
E01001676,True,1574.90457,retained,3
E01001677,True,627.21697,retained,1
E01001678,True,174.55828,retained,0
E01001680,True,52.11117,retained,-1
E01001682,True,559.8228,retained,6
E01001683,True,828.06942,retained,2
E01001684,True,49.81065,retained,-1
E01001685,False,1.9870299999999996,at_least_one_direction_below_36,-1
E01001686,True,260.70905,retained,0
E01001687,False,20.10332,at_least_one_direction_below_36,-1
E01001688,True,704.69765,retained,1
E01001690,True,215.18349,retained,3
E01001693,True,1153.02238,retained,3
E01001694,True,189.2494,retained,1
E01001695,True,77.04792,retained,-1
E01001696,True,12698.38928,retained,2
E01001697,True,235.40296,retained,1
E01001698,True,44.92871,retained,-1
E01001699,True,636.63152,retained,2
E01001700,True,1025.1428,retained,1
E01001701,True,2219.30342,retained,0
E01001703,True,328.05909,retained,0
E01001704,True,92.67882,retained,-1
E01001705,True,558.66892,retained,1
E01001708,True,517.29764,retained,1
E01001710,True,90.84449,retained,-1
E01001712,True,682.96491,retained,1
E01001714,True,1099.96729,retained,2
E01001716,True,274.42588,retained,1
E01001717,True,373.89942,retained,6
E01001718,True,1612.81295,retained,2
E01001719,True,78.8468,retained,-1
E01001720,True,226.21722,retained,6
E01001722,True,835.1927,retained,2
E01001724,True,3389.43549,retained,2
E01001726,True,1131.11916,retained,2
E01001727,True,49.31534,retained,-1
E01001728,True,196.83855,retained,6
E01001729,True,1253.36843,retained,6
E01001730,True,776.20332,retained,2
E01001731,True,1308.59834,retained,2
E01001733,True,456.05325,retained,6
E01001734,True,2009.8822,retained,2
E01001735,True,155.83527999999998,retained,-1
E01001737,True,285.8472,retained,6
E01001738,True,253.11412,retained,1
E01001739,True,512.53179,retained,6
E01001740,True,115.70009,retained,-1
E01001741,True,496.42144,retained,6
E01001742,True,232.16263,retained,6
E01001744,True,71.57276,retained,-1
E01001745,True,290.98993,retained,0
E01001746,True,67.31096,retained,-1
E01001747,True,2067.5737,retained,5
E01001749,True,780.1030499999999,retained,2
E01001750,True,844.21487,retained,5
E01001751,True,361.79095,retained,6
E01001755,True,856.64951,retained,2
E01001756,True,3366.75511,retained,2
E01001757,True,192.74532,retained,1
E01001758,True,1081.92207,retained,1
E01001759,False,31.20066,at_least_one_direction_below_36,-1
E01001760,True,2226.07797,retained,2
E01001761,True,98.75095,retained,-1
E01001762,True,4635.51538,retained,2
E01001765,True,89.69166,retained,-1
E01001767,True,142.83285,retained,1
E01001769,True,345.93793,retained,0
E01001770,True,463.50312,retained,2
E01001772,True,96.46202,retained,-1
E01001774,True,713.05737,retained,2
E01001775,True,146.21147,retained,-1
E01001776,True,62.58777,retained,-1
E01001777,True,1094.41877,retained,2
E01001781,True,1463.50813,retained,2
E01001783,False,12.08894,at_least_one_direction_below_36,-1
E01001784,True,69.49394,retained,-1
E01001786,True,883.87906,retained,6
E01001787,True,244.96203,retained,1
E01001788,True,263.98693,retained,1
E01001791,True,92.63255,retained,-1
E01001792,True,2638.44097,retained,2
E01001793,True,165.86864,retained,1
E01001795,True,980.36234,retained,2
E01001796,True,53.71571,retained,-1
E01001798,True,1102.29311,retained,2
E01001800,True,713.86582,retained,1
E01001801,True,238.65498,retained,0
E01001802,True,234.06737,retained,0
E01001803,True,542.89031,retained,6
E01001805,True,140.68761,retained,5
E01001806,True,181.66172,retained,6
E01001807,True,557.23651,retained,6
E01001808,True,3843.65743,retained,2
E01001809,True,398.81577,retained,6
E01001811,True,762.48032,retained,2
E01001813,True,6777.87213,retained,2
E01001814,True,1883.72661,retained,2
E01001815,True,55.07449,retained,-1
E01001816,True,37.29742,retained,-1
E01001819,True,131.64667,retained,6
E01001820,True,92.56276,retained,-1
E01001821,True,112.32577,retained,-1
E01001822,True,52.28637,retained,-1
E01001824,True,484.941,retained,6
E01001826,True,460.89998,retained,6
E01001827,True,536.43552,retained,1
E01001828,True,94.15845,retained,-1
E01001829,True,486.54997,retained,6
E01001830,True,1415.49884,retained,2
E01001831,True,2543.8032,retained,2
E01001832,True,1280.13931,retained,2
E01001833,False,6.84948,at_least_one_direction_below_36,-1
E01001834,True,823.32603,retained,5
E01001836,True,723.59887,retained,6
E01001837,True,89.78667,retained,-1
E01001839,True,3206.2244,retained,2
E01001840,True,645.25821,retained,1
E01001841,True,126.86197,retained,-1
E01001844,True,370.58253,retained,6
E01001845,True,44.82866,retained,-1
E01001846,True,435.93186,retained,1
E01001847,True,42.24846,retained,-1
E01001848,True,1097.45329,retained,2
E01001849,True,1122.4211,retained,1
E01001850,True,506.12264,retained,3
E01001856,True,419.3497,retained,6
E01001857,True,740.55031,retained,2
E01001858,True,337.05776,retained,6
E01001860,True,1415.50049,retained,2
E01001861,True,751.5627,retained,2
E01001866,True,1026.96202,retained,1
E01001867,True,211.37475,retained,5
E01001869,True,378.23166,retained,2
E01001871,True,217.60568,retained,6
E01001875,True,701.4303,retained,1
E01001876,True,1345.33396,retained,6
E01001877,True,1349.64156,retained,2
E01001879,True,199.78228,retained,6
E01001882,True,551.1915799999999,retained,2
E01001883,True,270.92651,retained,5
E01001884,True,238.8051,retained,6
E01001886,True,653.94791,retained,2
E01001887,True,1038.5211,retained,2
E01001891,True,2121.51085,retained,6
E01001894,True,227.47125,retained,5
E01001898,True,14885.77486,retained,2
E01001899,True,141.80066,retained,-1
E01001902,True,290.23476,retained,6
E01001903,True,345.02432,retained,6
E01001905,True,93.3749,retained,-1
E01001909,True,836.98527,retained,2
E01001911,True,246.42248,retained,6
E01001912,True,536.28693,retained,5
E01001914,True,525.9819,retained,2
E01001915,True,1282.86587,retained,2
E01001916,False,0.0,at_least_one_direction_below_36,-1
E01001918,True,617.7206600000001,retained,6
E01001920,True,2304.23836,retained,2
E01001921,True,612.6005,retained,2
E01001922,True,222.92345,retained,1
E01001923,False,18.4797,at_least_one_direction_below_36,-1
E01001924,True,250.54901,retained,5
E01001925,True,249.29019,retained,6
E01001928,True,429.93082,retained,6
E01001929,True,270.74987,retained,5
E01001930,True,753.37003,retained,6
E01001932,True,404.62967,retained,6
E01001933,True,358.5333,retained,6
E01001937,True,506.92247,retained,6
E01001938,True,618.35767,retained,2
E01001940,True,1091.61841,retained,2
E01001941,True,2872.88672,retained,2
E01001942,True,859.82382,retained,5
E01001943,True,16540.03155,retained,2
E01001945,False,18.09888,at_least_one_direction_below_36,-1
E01001946,False,1.65074,at_least_one_direction_below_36,-1
E01001948,True,200.63445,retained,6
E01001950,True,294.34184,retained,5
E01001951,True,310.79128,retained,6
E01001952,True,135.60651,retained,-1
E01001953,True,2377.71182,retained,2
E01001954,True,358.48047,retained,2
E01001955,True,56.84312,retained,-1
E01001956,True,72.36664,retained,-1
E01001958,False,19.89675,at_least_one_direction_below_36,-1
E01001959,True,251.20767,retained,6
E01001961,False,3.02717,at_least_one_direction_below_36,-1
E01001962,True,420.84342,retained,0
E01001963,True,339.63245,retained,6
E01001964,True,323.31424,retained,0
E01001966,True,479.18961,retained,6
E01001968,True,145.33943,retained,-1
E01001969,True,451.24083,retained,6
E01001970,True,201.04538,retained,5
E01001971,True,111.01293,retained,-1
E01001972,True,506.61111,retained,6
E01001973,True,774.44769,retained,6
E01001974,True,964.35863,retained,2
E01001975,True,651.31037,retained,2
E01001976,True,75.68957,retained,-1
E01001977,True,126.6936,retained,3
E01001978,True,620.91741,retained,1
E01001979,True,2475.79999,retained,2
